class,x,y,landmark_index
RL,740,213,0
RL,685,219,1
RL,628,256,2
RL,572,300,3
RL,519,346,4
RL,477,399,5
RL,444,451,6
RL,417,499,7
RL,386,553,8
RL,362,608,9
RL,346,666,10
RL,326,720,11
RL,314,772,12
RL,306,828,13
RL,292,881,14
RL,282,938,15
RL,274,991,16
RL,263,1045,17
RL,254,1101,18
RL,247,1151,19
RL,239,1201,20
RL,246,1247,21
RL,282,1183,22
RL,337,1125,23
RL,411,1080,24
RL,492,1046,25
RL,572,1036,26
RL,650,1035,27
RL,721,1034,28
RL,767,1038,29
RL,754,985,30
RL,729,926,31
RL,711,867,32
RL,714,811,33
RL,737,755,34
RL,765,697,35
RL,788,638,36
RL,803,571,37
RL,823,512,38
RL,836,456,39
RL,849,400,40
RL,857,343,41
RL,849,282,42
RL,804,230,43
LL,1200,230,0
LL,1246,255,1
LL,1292,294,2
LL,1346,341,3
LL,1396,391,4
LL,1436,438,5
LL,1464,487,6
LL,1492,540,7
LL,1518,593,8
LL,1534,649,9
LL,1549,702,10
LL,1561,757,11
LL,1574,809,12
LL,1587,857,13
LL,1594,915,14
LL,1602,965,15
LL,1609,1017,16
LL,1612,1075,17
LL,1618,1127,18
LL,1620,1175,19
LL,1621,1229,20
LL,1617,1273,21
LL,1598,1234,22
LL,1564,1187,23
LL,1525,1159,24
LL,1479,1135,25
LL,1421,1127,26
LL,1377,1117,27
LL,1382,1079,28
LL,1398,1037,29
LL,1413,995,30
LL,1418,952,31
LL,1407,903,32
LL,1389,856,33
LL,1355,812,34
LL,1315,770,35
LL,1275,730,36
LL,1245,686,37
LL,1228,644,38
LL,1206,599,39
LL,1185,556,40
LL,1171,520,41
LL,1165,477,42
LL,1142,444,43
LL,1108,418,44
LL,1093,374,45
LL,1089,327,46
LL,1096,284,47
LL,1120,246,48
LL,1157,224,49
H,752,1031,0
H,716,955,1
H,708,875,2
H,715,799,3
H,748,723,4
H,790,656,5
H,842,620,6
H,903,604,7
H,961,603,8
H,1012,607,9
H,1066,609,10
H,1120,611,11
H,1186,640,12
H,1252,709,13
H,1322,796,14
H,1375,873,15
H,1407,954,16
H,1417,1039,17
H,1385,1110,18
H,1317,1145,19
H,1238,1158,20
H,1157,1172,21
H,1072,1171,22
H,1000,1162,23
H,917,1136,24
H,830,1094,25
