class,x,y,landmark_index
RL,721,154,0
RL,666,167,1
RL,613,207,2
RL,562,254,3
RL,518,305,4
RL,481,360,5
RL,448,411,6
RL,418,460,7
RL,391,512,8
RL,367,567,9
RL,348,621,10
RL,328,675,11
RL,316,724,12
RL,311,781,13
RL,299,831,14
RL,295,886,15
RL,294,934,16
RL,288,985,17
RL,287,1038,18
RL,286,1087,19
RL,288,1138,20
RL,299,1189,21
RL,337,1123,22
RL,393,1064,23
RL,463,1012,24
RL,540,969,25
RL,617,944,26
RL,694,930,27
RL,766,916,28
RL,820,906,29
RL,808,855,30
RL,778,799,31
RL,762,746,32
RL,771,698,33
RL,791,646,34
RL,801,591,35
RL,807,537,36
RL,818,476,37
RL,840,422,38
RL,849,370,39
RL,850,319,40
RL,850,266,41
RL,837,210,42
RL,788,164,43
LL,1169,167,0
LL,1225,186,1
LL,1286,217,2
LL,1347,259,3
LL,1397,304,4
LL,1434,347,5
LL,1465,393,6
LL,1494,443,7
LL,1521,492,8
LL,1546,544,9
LL,1571,595,10
LL,1591,646,11
LL,1610,696,12
LL,1628,742,13
LL,1641,796,14
LL,1653,846,15
LL,1666,897,16
LL,1676,953,17
LL,1687,1004,18
LL,1693,1051,19
LL,1696,1101,20
LL,1689,1139,21
LL,1657,1095,22
LL,1606,1048,23
LL,1549,1023,24
LL,1491,1003,25
LL,1422,1001,26
LL,1371,995,27
LL,1378,957,28
LL,1402,914,29
LL,1420,871,30
LL,1424,828,31
LL,1407,782,32
LL,1387,739,33
LL,1355,697,34
LL,1315,657,35
LL,1267,620,36
LL,1232,582,37
LL,1212,546,38
LL,1191,505,39
LL,1171,467,40
LL,1154,439,41
LL,1141,405,42
LL,1110,379,43
LL,1062,361,44
LL,1041,321,45
LL,1033,277,46
LL,1040,232,47
LL,1075,192,48
LL,1121,168,49
H,804,892,0
H,763,820,1
H,754,753,2
H,763,686,3
H,787,615,4
H,816,554,5
H,858,520,6
H,914,502,7
H,971,497,8
H,1021,497,9
H,1072,498,10
H,1124,501,11
H,1187,534,12
H,1255,604,13
H,1332,695,14
H,1384,774,15
H,1413,855,16
H,1417,940,17
H,1384,1002,18
H,1320,1026,19
H,1250,1033,20
H,1180,1040,21
H,1110,1032,22
H,1043,1016,23
H,968,992,24
H,882,949,25
