class,x,y,landmark_index
RL,519,119,0
RL,480,127,1
RL,438,156,2
RL,391,190,3
RL,347,227,4
RL,309,263,5
RL,278,303,6
RL,253,341,7
RL,227,385,8
RL,203,426,9
RL,183,471,10
RL,163,517,11
RL,148,560,12
RL,135,606,13
RL,118,650,14
RL,106,697,15
RL,98,739,16
RL,87,782,17
RL,77,824,18
RL,67,865,19
RL,62,908,20
RL,67,948,21
RL,98,906,22
RL,144,865,23
RL,201,835,24
RL,261,811,25
RL,321,798,26
RL,379,791,27
RL,434,787,28
RL,473,783,29
RL,462,735,30
RL,437,686,31
RL,425,641,32
RL,427,598,33
RL,441,552,34
RL,460,506,35
RL,486,458,36
RL,514,407,37
RL,545,360,38
RL,563,312,39
RL,575,266,40
RL,588,219,41
RL,589,172,42
RL,561,131,43
LL,895,176,0
LL,932,197,1
LL,969,231,2
LL,1011,271,3
LL,1052,314,4
LL,1083,352,5
LL,1108,393,6
LL,1135,437,7
LL,1157,481,8
LL,1175,527,9
LL,1189,569,10
LL,1200,616,11
LL,1209,657,12
LL,1214,700,13
LL,1218,746,14
LL,1222,790,15
LL,1228,835,16
LL,1233,883,17
LL,1239,927,18
LL,1240,967,19
LL,1237,1008,20
LL,1228,1039,21
LL,1206,1001,22
LL,1173,957,23
LL,1130,927,24
LL,1081,903,25
LL,1026,896,26
LL,987,889,27
LL,994,862,28
LL,1018,830,29
LL,1039,795,30
LL,1047,758,31
LL,1038,715,32
LL,1023,678,33
LL,1000,640,34
LL,972,605,35
LL,943,568,36
LL,924,530,37
LL,909,491,38
LL,888,452,39
LL,868,417,40
LL,856,387,41
LL,848,355,42
LL,831,330,43
LL,809,311,44
LL,803,278,45
LL,800,243,46
LL,803,210,47
LL,824,182,48
LL,856,168,49
H,465,774,0
H,435,718,1
H,425,661,2
H,426,606,3
H,445,547,4
H,483,495,5
H,538,467,6
H,605,453,7
H,663,452,8
H,718,452,9
H,770,454,10
H,818,458,11
H,873,487,12
H,927,547,13
H,977,622,14
H,1014,690,15
H,1035,760,16
H,1037,830,17
H,997,881,18
H,932,901,19
H,864,905,20
H,797,905,21
H,730,893,22
H,660,873,23
H,594,853,24
H,524,820,25
