class,x,y,landmark_index
RL,491,142,0
RL,454,152,1
RL,419,184,2
RL,384,221,3
RL,350,260,4
RL,322,306,5
RL,297,351,6
RL,274,390,7
RL,251,433,8
RL,233,479,9
RL,218,525,10
RL,201,569,11
RL,189,610,12
RL,182,656,13
RL,171,700,14
RL,164,745,15
RL,161,789,16
RL,159,834,17
RL,158,880,18
RL,153,921,19
RL,150,964,20
RL,160,1001,21
RL,188,955,22
RL,231,914,23
RL,281,879,24
RL,333,853,25
RL,383,845,26
RL,432,842,27
RL,481,840,28
RL,517,839,29
RL,512,793,30
RL,493,742,31
RL,486,694,32
RL,499,644,33
RL,517,595,34
RL,525,547,35
RL,534,497,36
RL,546,441,37
RL,563,392,38
RL,570,344,39
RL,571,295,40
RL,570,245,41
RL,563,194,42
RL,534,153,43
LL,812,142,0
LL,852,157,1
LL,889,182,2
LL,927,217,3
LL,961,260,4
LL,990,300,5
LL,1016,343,6
LL,1048,386,7
LL,1079,427,8
LL,1104,470,9
LL,1127,513,10
LL,1147,557,11
LL,1167,599,12
LL,1184,639,13
LL,1198,685,14
LL,1210,728,15
LL,1220,772,16
LL,1228,819,17
LL,1239,865,18
LL,1244,906,19
LL,1245,949,20
LL,1240,983,21
LL,1220,954,22
LL,1189,916,23
LL,1155,895,24
LL,1117,874,25
LL,1071,866,26
LL,1035,855,27
LL,1031,818,28
LL,1030,777,29
LL,1022,741,30
LL,1011,705,31
LL,996,672,32
LL,981,640,33
LL,956,610,34
LL,931,583,35
LL,905,553,36
LL,885,519,37
LL,870,485,38
LL,851,451,39
LL,834,417,40
LL,818,390,41
LL,806,357,42
LL,782,333,43
LL,749,315,44
LL,734,279,45
LL,723,237,46
LL,720,198,47
LL,737,164,48
LL,771,143,49
H,517,839,0
H,488,777,1
H,481,712,2
H,489,649,3
H,514,586,4
H,546,532,5
H,589,505,6
H,634,492,7
H,673,492,8
H,717,499,9
H,761,503,10
H,803,504,11
H,853,524,12
H,904,571,13
H,955,634,14
H,999,688,15
H,1035,747,16
H,1059,811,17
H,1044,872,18
H,1000,909,19
H,936,929,20
H,866,946,21
H,789,949,22
H,718,942,23
H,647,923,24
H,576,892,25
