class,x,y,landmark_index
RL,451,3,0
RL,396,18,1
RL,353,49,2
RL,326,84,3
RL,311,120,4
RL,304,158,5
RL,303,194,6
RL,302,226,7
RL,299,257,8
RL,294,288,9
RL,289,316,10
RL,279,341,11
RL,273,365,12
RL,265,395,13
RL,249,423,14
RL,236,454,15
RL,226,484,16
RL,212,515,17
RL,202,548,18
RL,196,579,19
RL,196,616,20
RL,204,653,21
RL,226,621,22
RL,253,588,23
RL,291,562,24
RL,339,540,25
RL,389,526,26
RL,438,514,27
RL,485,499,28
RL,519,488,29
RL,510,450,30
RL,491,411,31
RL,483,377,32
RL,486,347,33
RL,501,313,34
RL,516,277,35
RL,530,241,36
RL,543,198,37
RL,559,158,38
RL,565,119,39
RL,568,83,40
RL,567,48,41
RL,552,18,42
RL,511,0,43
LL,846,-5,0
LL,892,6,1
LL,927,29,2
LL,954,60,3
LL,973,94,4
LL,986,127,5
LL,994,162,6
LL,1001,197,7
LL,1010,230,8
LL,1020,264,9
LL,1033,299,10
LL,1048,333,11
LL,1057,363,12
LL,1062,393,13
LL,1068,429,14
LL,1075,459,15
LL,1082,496,16
LL,1092,536,17
LL,1101,573,18
LL,1108,607,19
LL,1115,644,20
LL,1116,668,21
LL,1097,641,22
LL,1068,610,23
LL,1036,594,24
LL,1000,581,25
LL,957,580,26
LL,922,576,27
LL,921,551,28
LL,935,524,29
LL,955,491,30
LL,970,452,31
LL,970,414,32
LL,960,380,33
LL,932,350,34
LL,899,330,35
LL,861,313,36
LL,827,292,37
LL,799,270,38
LL,777,245,39
LL,758,216,40
LL,745,192,41
LL,737,162,42
LL,722,145,43
LL,697,132,44
LL,693,104,45
LL,698,73,46
LL,712,41,47
LL,747,10,48
LL,795,-5,49
H,508,444,0
H,483,409,1
H,474,377,2
H,471,344,3
H,480,304,4
H,496,269,5
H,522,244,6
H,559,230,7
H,593,225,8
H,630,226,9
H,674,228,10
H,714,231,11
H,764,253,12
H,821,295,13
H,876,350,14
H,918,401,15
H,950,449,16
H,968,498,17
H,947,545,18
H,893,569,19
H,826,573,20
H,762,575,21
H,707,560,22
H,658,540,23
H,610,518,24
H,556,483,25
