class,x,y,landmark_index
RL,339,94,0
RL,309,104,1
RL,282,130,2
RL,260,159,3
RL,244,187,4
RL,231,214,5
RL,220,240,6
RL,208,262,7
RL,194,286,8
RL,181,312,9
RL,171,339,10
RL,160,364,11
RL,152,387,12
RL,143,415,13
RL,131,439,14
RL,125,465,15
RL,125,490,16
RL,123,516,17
RL,120,543,18
RL,119,568,19
RL,122,595,20
RL,130,622,21
RL,149,594,22
RL,175,570,23
RL,209,550,24
RL,245,537,25
RL,282,535,26
RL,319,538,27
RL,356,538,28
RL,385,539,29
RL,385,508,30
RL,378,476,31
RL,371,446,32
RL,371,414,33
RL,376,381,34
RL,383,348,35
RL,392,315,36
RL,403,277,37
RL,416,242,38
RL,421,210,39
RL,422,178,40
RL,419,146,41
RL,406,117,42
RL,376,96,43
LL,617,71,0
LL,645,82,1
LL,672,102,2
LL,696,129,3
LL,711,159,4
LL,721,187,5
LL,722,217,6
LL,726,246,7
LL,730,271,8
LL,735,298,9
LL,745,324,10
LL,753,351,11
LL,758,376,12
LL,764,401,13
LL,771,430,14
LL,778,457,15
LL,782,485,16
LL,786,516,17
LL,793,545,18
LL,799,571,19
LL,800,599,20
LL,796,625,21
LL,782,608,22
LL,762,589,23
LL,743,577,24
LL,723,567,25
LL,700,563,26
LL,687,556,27
LL,700,530,28
LL,717,502,29
LL,726,471,30
LL,726,444,31
LL,715,416,32
LL,700,390,33
LL,677,365,34
LL,656,344,35
LL,635,324,36
LL,621,301,37
LL,613,279,38
LL,605,256,39
LL,595,234,40
LL,582,215,41
LL,568,194,42
LL,549,179,43
LL,529,170,44
LL,525,149,45
LL,528,125,46
LL,536,100,47
LL,556,78,48
LL,585,68,49
H,380,513,0
H,367,482,1
H,366,449,2
H,366,416,3
H,374,378,4
H,387,344,5
H,411,324,6
H,444,311,7
H,471,306,8
H,500,304,9
H,532,302,10
H,564,298,11
H,601,307,12
H,644,335,13
H,684,376,14
H,715,413,15
H,732,451,16
H,735,493,17
H,713,529,18
H,674,550,19
H,630,561,20
H,586,571,21
H,541,570,22
H,498,567,23
H,457,559,24
H,413,541,25
