class,x,y,landmark_index
RL,424,137,0
RL,388,143,1
RL,355,167,2
RL,327,196,3
RL,307,224,4
RL,293,257,5
RL,282,288,6
RL,271,313,7
RL,261,342,8
RL,251,372,9
RL,238,404,10
RL,223,432,11
RL,214,458,12
RL,204,490,13
RL,186,519,14
RL,175,550,15
RL,170,579,16
RL,162,611,17
RL,153,643,18
RL,145,670,19
RL,141,702,20
RL,146,733,21
RL,173,703,22
RL,212,683,23
RL,256,668,24
RL,300,660,25
RL,341,662,26
RL,379,664,27
RL,416,658,28
RL,449,652,29
RL,449,612,30
RL,441,571,31
RL,439,533,32
RL,450,496,33
RL,469,462,34
RL,483,427,35
RL,493,392,36
RL,500,352,37
RL,507,315,38
RL,506,279,39
RL,503,243,40
RL,502,207,41
RL,496,171,42
RL,467,143,43
LL,732,143,0
LL,763,156,1
LL,790,178,2
LL,817,209,3
LL,837,241,4
LL,853,272,5
LL,863,304,6
LL,876,334,7
LL,889,362,8
LL,900,393,9
LL,914,423,10
LL,926,455,11
LL,935,485,12
LL,942,514,13
LL,949,550,14
LL,957,582,15
LL,965,615,16
LL,974,651,17
LL,983,683,18
LL,986,712,19
LL,988,745,20
LL,987,778,21
LL,974,760,22
LL,955,740,23
LL,939,728,24
LL,919,716,25
LL,890,708,26
LL,865,699,27
LL,865,671,28
LL,870,639,29
LL,873,606,30
LL,871,579,31
LL,861,547,32
LL,848,515,33
LL,822,487,34
LL,793,465,35
LL,766,441,36
LL,747,414,37
LL,732,387,38
LL,716,361,39
LL,699,337,40
LL,685,320,41
LL,678,295,42
LL,664,277,43
LL,638,264,44
LL,630,237,45
LL,629,208,46
LL,637,181,47
LL,663,156,48
LL,698,141,49
H,447,631,0
H,433,579,1
H,436,524,2
H,449,473,3
H,473,423,4
H,499,382,5
H,526,360,6
H,558,349,7
H,585,348,8
H,613,351,9
H,646,355,10
H,678,358,11
H,721,380,12
H,767,427,13
H,813,486,14
H,848,539,15
H,868,593,16
H,877,650,17
H,854,696,18
H,806,720,19
H,751,729,20
H,696,739,21
H,636,738,22
H,585,729,23
H,534,710,24
H,485,678,25
