class,x,y,landmark_index
RL,548,110,0
RL,508,124,1
RL,465,156,2
RL,421,193,3
RL,392,234,4
RL,375,275,5
RL,360,316,6
RL,340,353,7
RL,318,392,8
RL,296,434,9
RL,277,477,10
RL,257,519,11
RL,243,558,12
RL,234,602,13
RL,219,642,14
RL,211,685,15
RL,207,724,16
RL,200,764,17
RL,194,806,18
RL,184,847,19
RL,176,885,20
RL,181,924,21
RL,214,875,22
RL,260,832,23
RL,317,797,24
RL,378,774,25
RL,442,766,26
RL,506,768,27
RL,569,772,28
RL,613,777,29
RL,604,731,30
RL,579,681,31
RL,563,633,32
RL,565,588,33
RL,575,542,34
RL,583,494,35
RL,596,446,36
RL,613,391,37
RL,635,342,38
RL,643,294,39
RL,645,247,40
RL,645,202,41
RL,634,157,42
RL,598,118,43
LL,962,113,0
LL,1005,138,1
LL,1042,177,2
LL,1076,222,3
LL,1103,268,4
LL,1123,307,5
LL,1141,347,6
LL,1163,389,7
LL,1186,433,8
LL,1204,477,9
LL,1223,523,10
LL,1238,570,11
LL,1250,614,12
LL,1260,657,13
LL,1268,706,14
LL,1276,749,15
LL,1283,795,16
LL,1289,843,17
LL,1296,887,18
LL,1297,927,19
LL,1294,970,20
LL,1287,1009,21
LL,1269,973,22
LL,1240,930,23
LL,1205,899,24
LL,1163,875,25
LL,1114,867,26
LL,1076,860,27
LL,1083,835,28
LL,1106,808,29
LL,1130,773,30
LL,1140,734,31
LL,1132,689,32
LL,1114,645,33
LL,1082,606,34
LL,1049,570,35
LL,1015,536,36
LL,990,498,37
LL,973,460,38
LL,954,419,39
LL,939,378,40
LL,927,343,41
LL,915,303,42
LL,883,274,43
LL,840,252,44
LL,822,217,45
LL,816,180,46
LL,826,144,47
LL,861,115,48
LL,909,102,49
H,601,753,0
H,575,708,1
H,563,661,2
H,562,613,3
H,577,560,4
H,602,512,5
H,640,480,6
H,689,460,7
H,736,453,8
H,783,449,9
H,832,451,10
H,882,455,11
H,947,481,12
H,1008,539,13
H,1059,618,14
H,1093,690,15
H,1100,756,16
H,1089,818,17
H,1051,855,18
H,993,868,19
H,934,867,20
H,881,866,21
H,827,854,22
H,770,839,23
H,713,824,24
H,653,796,25
