class,x,y,landmark_index
RL,575,76,0
RL,535,86,1
RL,491,109,2
RL,448,138,3
RL,416,169,4
RL,398,201,5
RL,386,234,6
RL,375,265,7
RL,360,300,8
RL,344,338,9
RL,327,373,10
RL,309,413,11
RL,293,449,12
RL,279,487,13
RL,264,523,14
RL,250,562,15
RL,237,598,16
RL,224,633,17
RL,210,670,18
RL,196,707,19
RL,185,742,20
RL,188,776,21
RL,221,738,22
RL,269,702,23
RL,321,676,24
RL,378,657,25
RL,436,654,26
RL,492,658,27
RL,548,665,28
RL,586,673,29
RL,577,636,30
RL,555,591,31
RL,545,550,32
RL,551,515,33
RL,562,475,34
RL,570,436,35
RL,584,388,36
RL,603,336,37
RL,631,290,38
RL,649,246,39
RL,656,203,40
RL,658,163,41
RL,653,119,42
RL,621,84,43
LL,935,104,0
LL,971,126,1
LL,1001,159,2
LL,1034,200,3
LL,1060,240,4
LL,1082,277,5
LL,1101,316,6
LL,1122,357,7
LL,1142,397,8
LL,1156,437,9
LL,1172,479,10
LL,1185,519,11
LL,1194,556,12
LL,1202,593,13
LL,1206,634,14
LL,1212,672,15
LL,1218,711,16
LL,1223,754,17
LL,1228,796,18
LL,1229,834,19
LL,1225,878,20
LL,1218,918,21
LL,1202,897,22
LL,1178,867,23
LL,1153,852,24
LL,1124,839,25
LL,1083,836,26
LL,1048,829,27
LL,1046,799,28
LL,1051,771,29
LL,1060,738,30
LL,1073,701,31
LL,1073,659,32
LL,1065,617,33
LL,1045,576,34
LL,1022,537,35
LL,992,501,36
LL,969,467,37
LL,960,433,38
LL,948,397,39
LL,935,360,40
LL,917,330,41
LL,893,298,42
LL,855,274,43
LL,816,256,44
LL,808,221,45
LL,811,183,46
LL,824,143,47
LL,856,111,48
LL,895,97,49
H,570,670,0
H,544,626,1
H,539,581,2
H,542,538,3
H,559,491,4
H,583,449,5
H,622,421,6
H,671,405,7
H,720,397,8
H,769,394,9
H,814,396,10
H,853,401,11
H,901,428,12
H,950,488,13
H,1001,564,14
H,1034,634,15
H,1047,701,16
H,1048,768,17
H,1023,818,18
H,977,840,19
H,919,843,20
H,860,841,21
H,803,819,22
H,746,793,23
H,686,761,24
H,623,717,25
