class,x,y,landmark_index
RL,332,155,0
RL,302,166,1
RL,275,191,2
RL,252,218,3
RL,242,242,4
RL,241,267,5
RL,240,293,6
RL,236,314,7
RL,226,339,8
RL,216,367,9
RL,209,395,10
RL,200,422,11
RL,193,446,12
RL,188,474,13
RL,176,500,14
RL,165,528,15
RL,153,552,16
RL,140,577,17
RL,132,604,18
RL,123,629,19
RL,117,655,20
RL,119,682,21
RL,136,650,22
RL,163,621,23
RL,199,595,24
RL,240,574,25
RL,282,563,26
RL,320,554,27
RL,355,545,28
RL,379,543,29
RL,372,515,30
RL,352,486,31
RL,337,459,32
RL,334,433,33
RL,345,406,34
RL,357,377,35
RL,368,346,36
RL,380,310,37
RL,394,276,38
RL,399,246,39
RL,400,218,40
RL,399,192,41
RL,391,167,42
RL,365,151,43
LL,624,129,0
LL,654,143,1
LL,677,163,2
LL,698,190,3
LL,713,218,4
LL,721,241,5
LL,726,264,6
LL,735,289,7
LL,746,313,8
LL,758,338,9
LL,770,363,10
LL,781,389,11
LL,789,413,12
LL,798,437,13
LL,804,463,14
LL,813,487,15
LL,823,513,16
LL,835,542,17
LL,848,566,18
LL,857,589,19
LL,860,617,20
LL,858,640,21
LL,845,623,22
LL,823,599,23
LL,803,585,24
LL,781,572,25
LL,752,570,26
LL,725,562,27
LL,716,538,28
LL,711,518,29
LL,711,494,30
LL,712,468,31
LL,708,442,32
LL,704,416,33
LL,698,392,34
LL,689,369,35
LL,676,347,36
LL,666,327,37
LL,657,307,38
LL,643,285,39
LL,632,264,40
LL,623,245,41
LL,614,223,42
LL,596,208,43
LL,573,199,44
LL,560,179,45
LL,554,160,46
LL,555,141,47
LL,570,126,48
LL,595,123,49
H,374,526,0
H,350,491,1
H,340,456,2
H,343,424,3
H,362,390,4
H,389,362,5
H,419,346,6
H,451,337,7
H,480,341,8
H,514,347,9
H,552,354,10
H,589,359,11
H,630,374,12
H,670,406,13
H,700,449,14
H,714,480,15
H,726,508,16
H,737,536,17
H,728,568,18
H,692,589,19
H,644,602,20
H,594,613,21
H,543,610,22
H,497,600,23
H,455,585,24
H,412,560,25
