class,x,y,landmark_index
RL,592,192,0
RL,543,201,1
RL,497,227,2
RL,455,261,3
RL,422,298,4
RL,395,338,5
RL,371,379,6
RL,346,414,7
RL,324,453,8
RL,301,494,9
RL,283,532,10
RL,265,573,11
RL,250,612,12
RL,239,653,13
RL,222,693,14
RL,210,736,15
RL,203,776,16
RL,191,814,17
RL,185,854,18
RL,177,891,19
RL,171,929,20
RL,176,965,21
RL,199,917,22
RL,237,869,23
RL,291,829,24
RL,353,794,25
RL,418,777,26
RL,481,768,27
RL,541,761,28
RL,578,760,29
RL,568,722,30
RL,549,680,31
RL,542,640,32
RL,547,602,33
RL,564,563,34
RL,580,523,35
RL,600,482,36
RL,620,434,37
RL,647,395,38
RL,663,357,39
RL,674,317,40
RL,681,276,41
RL,679,233,42
RL,646,198,43
LL,956,231,0
LL,996,251,1
LL,1033,280,2
LL,1069,319,3
LL,1098,360,4
LL,1124,398,5
LL,1143,437,6
LL,1162,477,7
LL,1183,518,8
LL,1200,559,9
LL,1215,599,10
LL,1227,641,11
LL,1238,679,12
LL,1243,715,13
LL,1247,759,14
LL,1251,797,15
LL,1254,837,16
LL,1255,882,17
LL,1257,920,18
LL,1257,955,19
LL,1255,999,20
LL,1251,1035,21
LL,1236,1006,22
LL,1213,965,23
LL,1186,934,24
LL,1154,905,25
LL,1111,889,26
LL,1068,873,27
LL,1056,844,28
LL,1058,820,29
LL,1067,793,30
LL,1076,762,31
LL,1074,728,32
LL,1069,694,33
LL,1055,660,34
LL,1039,626,35
LL,1020,592,36
LL,1004,559,37
LL,994,526,38
LL,977,494,39
LL,958,465,40
LL,942,442,41
LL,929,413,42
LL,899,389,43
LL,858,371,44
LL,843,339,45
LL,844,303,46
LL,855,269,47
LL,881,238,48
LL,917,223,49
H,574,773,0
H,546,719,1
H,540,666,2
H,544,615,3
H,570,562,4
H,609,519,5
H,655,495,6
H,697,484,7
H,734,481,8
H,776,483,9
H,819,484,10
H,859,485,11
H,911,512,12
H,964,569,13
H,1016,645,14
H,1051,710,15
H,1070,771,16
H,1085,832,17
H,1078,879,18
H,1031,907,19
H,966,918,20
H,897,923,21
H,823,912,22
H,763,894,23
H,700,867,24
H,633,826,25
