class,x,y,landmark_index
RL,568,158,0
RL,512,174,1
RL,468,214,2
RL,437,258,3
RL,425,300,4
RL,426,346,5
RL,430,393,6
RL,429,430,7
RL,415,469,8
RL,394,510,9
RL,377,551,10
RL,360,593,11
RL,351,632,12
RL,342,678,13
RL,327,719,14
RL,315,761,15
RL,306,799,16
RL,296,837,17
RL,290,881,18
RL,283,923,19
RL,282,973,20
RL,290,1024,21
RL,319,991,22
RL,359,960,23
RL,406,934,24
RL,457,912,25
RL,507,905,26
RL,551,900,27
RL,588,888,28
RL,615,876,29
RL,600,817,30
RL,577,761,31
RL,568,708,32
RL,582,659,33
RL,609,610,34
RL,628,557,35
RL,647,505,36
RL,672,448,37
RL,698,394,38
RL,707,343,39
RL,710,294,40
RL,708,246,41
RL,689,197,42
RL,637,161,43
LL,1051,162,0
LL,1101,181,1
LL,1131,210,2
LL,1160,253,3
LL,1178,299,4
LL,1191,340,5
LL,1201,385,6
LL,1219,428,7
LL,1239,469,8
LL,1259,515,9
LL,1282,557,10
LL,1302,604,11
LL,1319,644,12
LL,1336,683,13
LL,1349,728,14
LL,1362,768,15
LL,1376,812,16
LL,1389,860,17
LL,1406,902,18
LL,1418,943,19
LL,1423,987,20
LL,1416,1021,21
LL,1387,980,22
LL,1342,934,23
LL,1291,907,24
LL,1236,888,25
LL,1174,889,26
LL,1129,888,27
LL,1127,864,28
LL,1137,838,29
LL,1144,803,30
LL,1143,764,31
LL,1127,723,32
LL,1104,685,33
LL,1066,651,34
LL,1032,621,35
LL,1003,590,36
LL,987,557,37
LL,983,521,38
LL,978,485,39
LL,971,450,40
LL,963,420,41
LL,956,381,42
LL,936,356,43
LL,898,336,44
LL,885,295,45
LL,888,252,46
LL,907,211,47
LL,948,175,48
LL,998,157,49
H,608,822,0
H,576,777,1
H,572,728,2
H,585,678,3
H,612,620,4
H,644,569,5
H,684,540,6
H,732,526,7
H,766,526,8
H,799,533,9
H,847,542,10
H,899,548,11
H,958,572,12
H,1022,622,13
H,1083,690,14
H,1124,745,15
H,1146,792,16
H,1153,847,17
H,1125,896,18
H,1071,922,19
H,1006,936,20
H,945,949,21
H,870,937,22
H,806,921,23
H,744,904,24
H,672,871,25
