class,x,y,landmark_index
RL,350,76,0
RL,325,82,1
RL,297,103,2
RL,270,128,3
RL,248,152,4
RL,232,178,5
RL,219,202,6
RL,206,224,7
RL,195,249,8
RL,184,276,9
RL,174,304,10
RL,165,331,11
RL,157,355,12
RL,151,381,13
RL,141,406,14
RL,133,431,15
RL,126,454,16
RL,116,479,17
RL,109,505,18
RL,100,528,19
RL,95,555,20
RL,98,582,21
RL,116,558,22
RL,141,537,23
RL,174,520,24
RL,210,509,25
RL,244,507,26
RL,277,505,27
RL,308,503,28
RL,332,503,29
RL,329,474,30
RL,314,442,31
RL,302,413,32
RL,300,384,33
RL,306,356,34
RL,310,325,35
RL,320,294,36
RL,337,261,37
RL,358,231,38
RL,370,201,39
RL,378,172,40
RL,387,141,41
RL,390,110,42
RL,374,83,43
LL,608,96,0
LL,634,111,1
LL,659,133,2
LL,682,160,3
LL,701,188,4
LL,713,213,5
LL,722,240,6
LL,732,267,7
LL,741,292,8
LL,748,320,9
LL,758,346,10
LL,767,374,11
LL,776,399,12
LL,783,424,13
LL,788,453,14
LL,795,479,15
LL,801,508,16
LL,806,539,17
LL,812,566,18
LL,813,590,19
LL,812,614,20
LL,804,632,21
LL,786,604,22
LL,762,575,23
LL,730,556,24
LL,688,542,25
LL,640,542,26
LL,600,541,27
LL,594,524,28
LL,602,505,29
LL,611,482,30
LL,615,458,31
LL,608,431,32
LL,601,409,33
LL,589,388,34
LL,577,371,35
LL,566,353,36
LL,560,333,37
LL,558,312,38
LL,557,291,39
LL,555,269,40
LL,554,251,41
LL,555,226,42
LL,547,208,43
LL,531,195,44
LL,527,171,45
LL,528,145,46
LL,536,122,47
LL,556,102,48
LL,582,91,49
H,329,489,0
H,312,461,1
H,304,428,2
H,301,397,3
H,311,361,4
H,331,332,5
H,366,320,6
H,407,317,7
H,442,323,8
H,479,333,9
H,514,341,10
H,542,346,11
H,566,362,12
H,590,392,13
H,611,431,14
H,623,462,15
H,626,487,16
H,622,514,17
H,603,539,18
H,572,549,19
H,537,551,20
H,505,557,21
H,468,553,22
H,434,545,23
H,399,535,24
H,362,517,25
