class,x,y,landmark_index
RL,772,167,0
RL,712,181,1
RL,649,221,2
RL,589,266,3
RL,542,312,4
RL,508,362,5
RL,481,412,6
RL,454,454,7
RL,425,502,8
RL,398,556,9
RL,376,608,10
RL,354,661,11
RL,337,710,12
RL,321,763,13
RL,303,814,14
RL,289,869,15
RL,277,918,16
RL,262,968,17
RL,248,1019,18
RL,235,1066,19
RL,230,1117,20
RL,241,1168,21
RL,284,1111,22
RL,345,1061,23
RL,417,1022,24
RL,498,991,25
RL,578,981,26
RL,655,979,27
RL,730,972,28
RL,780,967,29
RL,766,908,30
RL,736,845,31
RL,719,787,32
RL,723,734,33
RL,744,679,34
RL,763,625,35
RL,785,568,36
RL,813,503,37
RL,849,444,38
RL,871,388,39
RL,883,332,40
RL,889,278,41
RL,882,221,42
RL,838,176,43
LL,1222,170,0
LL,1280,192,1
LL,1330,229,2
LL,1376,277,3
LL,1412,330,4
LL,1438,377,5
LL,1458,427,6
LL,1483,475,7
LL,1508,521,8
LL,1532,570,9
LL,1556,617,10
LL,1577,667,11
LL,1595,716,12
LL,1608,760,13
LL,1614,815,14
LL,1623,863,15
LL,1629,909,16
LL,1630,964,17
LL,1632,1010,18
LL,1634,1052,19
LL,1637,1104,20
LL,1636,1149,21
LL,1616,1116,22
LL,1584,1078,23
LL,1554,1057,24
LL,1519,1036,25
LL,1470,1031,26
LL,1425,1025,27
LL,1421,990,28
LL,1425,955,29
LL,1426,917,30
LL,1420,875,31
LL,1401,830,32
LL,1380,785,33
LL,1347,743,34
LL,1312,704,35
LL,1276,665,36
LL,1248,626,37
LL,1225,590,38
LL,1198,554,39
LL,1173,519,40
LL,1150,492,41
LL,1133,454,42
LL,1104,426,43
LL,1068,401,44
LL,1060,351,45
LL,1062,297,46
LL,1074,241,47
LL,1110,193,48
LL,1162,168,49
H,765,952,0
H,728,887,1
H,717,821,2
H,717,757,3
H,737,689,4
H,767,627,5
H,814,588,6
H,882,567,7
H,948,558,8
H,1011,554,9
H,1072,549,10
H,1130,547,11
H,1190,575,12
H,1249,642,13
H,1315,730,14
H,1367,805,15
H,1403,882,16
H,1423,961,17
H,1403,1025,18
H,1347,1063,19
H,1268,1079,20
H,1183,1092,21
H,1089,1089,22
H,1010,1077,23
H,927,1054,24
H,840,1011,25
