class,x,y,landmark_index
RL,389,16,0
RL,358,28,1
RL,331,52,2
RL,307,79,3
RL,290,105,4
RL,277,134,5
RL,268,160,6
RL,260,184,7
RL,250,208,8
RL,240,233,9
RL,234,256,10
RL,226,281,11
RL,221,305,12
RL,219,330,13
RL,213,355,14
RL,208,380,15
RL,203,404,16
RL,197,428,17
RL,193,454,18
RL,190,480,19
RL,191,511,20
RL,196,543,21
RL,215,520,22
RL,241,499,23
RL,270,480,24
RL,302,463,25
RL,335,452,26
RL,369,443,27
RL,406,432,28
RL,438,423,29
RL,440,392,30
RL,431,363,31
RL,429,335,32
RL,435,308,33
RL,447,280,34
RL,455,251,35
RL,460,219,36
RL,462,182,37
RL,469,150,38
RL,471,119,39
RL,469,89,40
RL,464,60,41
RL,453,33,42
RL,425,15,43
LL,706,4,0
LL,740,14,1
LL,773,30,2
LL,803,50,3
LL,823,76,4
LL,834,101,5
LL,838,127,6
LL,842,154,7
LL,848,180,8
LL,856,206,9
LL,869,231,10
LL,881,258,11
LL,890,281,12
LL,898,306,13
LL,902,335,14
LL,907,359,15
LL,913,383,16
LL,918,413,17
LL,922,440,18
LL,924,467,19
LL,926,497,20
LL,927,526,21
LL,919,520,22
LL,907,509,23
LL,901,503,24
LL,897,495,25
LL,883,488,26
LL,869,472,27
LL,865,437,28
LL,859,406,29
LL,852,375,30
LL,844,346,31
LL,835,322,32
LL,829,298,33
LL,815,276,34
LL,796,258,35
LL,768,241,36
LL,743,219,37
LL,724,198,38
LL,702,176,39
LL,683,153,40
LL,667,134,41
LL,652,114,42
LL,633,101,43
LL,612,92,44
LL,607,73,45
LL,612,53,46
LL,625,32,47
LL,646,11,48
LL,674,3,49
H,440,404,0
H,420,374,1
H,420,344,2
H,424,313,3
H,439,280,4
H,460,249,5
H,479,226,6
H,503,210,7
H,530,200,8
H,564,194,9
H,605,187,10
H,645,179,11
H,690,189,12
H,737,220,13
H,785,268,14
H,822,313,15
H,857,359,16
H,885,407,17
H,879,452,18
H,841,477,19
H,775,487,20
H,707,490,21
H,643,483,22
H,586,474,23
H,534,460,24
H,482,434,25
