class,x,y,landmark_index
RL,763,177,0
RL,713,184,1
RL,654,219,2
RL,595,263,3
RL,540,311,4
RL,491,364,5
RL,451,415,6
RL,414,460,7
RL,380,514,8
RL,355,566,9
RL,336,619,10
RL,314,673,11
RL,299,725,12
RL,288,779,13
RL,274,831,14
RL,263,889,15
RL,255,941,16
RL,246,993,17
RL,235,1046,18
RL,224,1094,19
RL,223,1145,20
RL,238,1195,21
RL,279,1140,22
RL,336,1093,23
RL,404,1057,24
RL,477,1028,25
RL,546,1017,26
RL,610,1014,27
RL,673,1008,28
RL,716,1004,29
RL,702,946,30
RL,677,885,31
RL,668,827,32
RL,677,773,33
RL,693,716,34
RL,703,663,35
RL,714,605,36
RL,730,542,37
RL,763,486,38
RL,789,428,39
RL,812,371,40
RL,830,312,41
RL,838,250,42
RL,813,196,43
LL,1119,200,0
LL,1176,227,1
LL,1225,269,2
LL,1278,320,3
LL,1326,375,4
LL,1364,421,5
LL,1395,471,6
LL,1428,524,7
LL,1452,573,8
LL,1465,627,9
LL,1480,678,10
LL,1490,732,11
LL,1503,784,12
LL,1511,832,13
LL,1517,890,14
LL,1527,941,15
LL,1536,992,16
LL,1541,1049,17
LL,1545,1098,18
LL,1547,1146,19
LL,1545,1199,20
LL,1538,1240,21
LL,1512,1200,22
LL,1472,1156,23
LL,1430,1129,24
LL,1383,1105,25
LL,1325,1098,26
LL,1284,1087,27
LL,1290,1047,28
LL,1304,1003,29
LL,1308,958,30
LL,1302,911,31
LL,1280,863,32
LL,1251,818,33
LL,1217,777,34
LL,1184,737,35
LL,1149,696,36
LL,1124,654,37
LL,1108,613,38
LL,1088,573,39
LL,1075,533,40
LL,1069,498,41
LL,1072,455,42
LL,1054,420,43
LL,1016,394,44
LL,999,346,45
LL,990,295,46
LL,990,246,47
LL,1017,206,48
LL,1063,189,49
H,712,999,0
H,678,936,1
H,670,871,2
H,674,803,3
H,697,731,4
H,732,668,5
H,783,634,6
H,838,616,7
H,886,612,8
H,935,614,9
H,985,616,10
H,1033,617,11
H,1087,646,12
H,1147,713,13
H,1216,802,14
H,1269,877,15
H,1300,957,16
H,1314,1038,17
H,1291,1099,18
H,1235,1128,19
H,1164,1136,20
H,1089,1145,21
H,1008,1137,22
H,938,1120,23
H,863,1096,24
H,783,1055,25
