class,x,y,landmark_index
RL,826,246,0
RL,753,260,1
RL,678,313,2
RL,600,377,3
RL,537,443,4
RL,490,516,5
RL,451,584,6
RL,421,647,7
RL,390,716,8
RL,364,786,9
RL,346,860,10
RL,325,929,11
RL,317,995,12
RL,309,1067,13
RL,296,1138,14
RL,289,1214,15
RL,286,1285,16
RL,277,1361,17
RL,269,1433,18
RL,265,1498,19
RL,264,1567,20
RL,273,1634,21
RL,306,1561,22
RL,361,1497,23
RL,432,1441,24
RL,511,1402,25
RL,588,1379,26
RL,666,1362,27
RL,744,1348,28
RL,800,1337,29
RL,790,1261,30
RL,763,1182,31
RL,755,1102,32
RL,778,1027,33
RL,820,954,34
RL,855,878,35
RL,880,802,36
RL,902,719,37
RL,925,638,38
RL,936,561,39
RL,950,483,40
RL,961,404,41
RL,954,325,42
RL,903,262,43
LL,1351,260,0
LL,1414,290,1
LL,1472,336,2
LL,1533,400,3
LL,1586,470,4
LL,1629,533,5
LL,1660,601,6
LL,1692,671,7
LL,1721,737,8
LL,1741,808,9
LL,1760,877,10
LL,1772,948,11
LL,1783,1016,12
LL,1791,1082,13
LL,1799,1161,14
LL,1807,1231,15
LL,1814,1305,16
LL,1821,1381,17
LL,1831,1447,18
LL,1834,1507,19
LL,1833,1571,20
LL,1828,1631,21
LL,1805,1581,22
LL,1765,1523,23
LL,1715,1487,24
LL,1655,1452,25
LL,1586,1439,26
LL,1537,1429,27
LL,1547,1383,28
LL,1568,1328,29
LL,1576,1272,30
LL,1565,1220,31
LL,1540,1159,32
LL,1516,1098,33
LL,1486,1036,34
LL,1457,974,35
LL,1426,913,36
LL,1395,849,37
LL,1367,790,38
LL,1334,733,39
LL,1307,680,40
LL,1288,635,41
LL,1282,580,42
LL,1257,534,43
LL,1212,504,44
LL,1195,450,45
LL,1187,390,46
LL,1192,335,47
LL,1228,285,48
LL,1286,254,49
H,805,1324,0
H,763,1225,1
H,758,1119,2
H,777,1027,3
H,828,927,4
H,883,838,5
H,945,787,6
H,1008,760,7
H,1065,754,8
H,1125,756,9
H,1189,758,10
H,1252,761,11
H,1325,807,12
H,1396,905,13
H,1460,1029,14
H,1515,1139,15
H,1553,1243,16
H,1567,1347,17
H,1520,1428,18
H,1435,1464,19
H,1338,1473,20
H,1246,1491,21
H,1154,1492,22
H,1063,1476,23
H,977,1452,24
H,889,1405,25
