class,x,y,landmark_index
RL,561,108,0
RL,517,120,1
RL,474,152,2
RL,433,190,3
RL,394,230,4
RL,364,276,5
RL,340,321,6
RL,314,362,7
RL,288,405,8
RL,267,454,9
RL,250,500,10
RL,234,549,11
RL,221,595,12
RL,213,645,13
RL,201,691,14
RL,196,739,15
RL,194,785,16
RL,189,830,17
RL,191,878,18
RL,194,925,19
RL,191,972,20
RL,194,1009,21
RL,218,950,22
RL,256,887,23
RL,309,835,24
RL,372,794,25
RL,439,771,26
RL,505,758,27
RL,569,753,28
RL,615,752,29
RL,606,710,30
RL,580,662,31
RL,564,615,32
RL,561,571,33
RL,572,526,34
RL,583,481,35
RL,596,433,36
RL,612,381,37
RL,631,336,38
RL,639,291,39
RL,644,246,40
RL,645,202,41
RL,638,156,42
RL,607,117,43
LL,912,107,0
LL,954,122,1
LL,988,146,2
LL,1025,182,3
LL,1060,222,4
LL,1085,259,5
LL,1106,301,6
LL,1129,346,7
LL,1152,388,8
LL,1175,433,9
LL,1201,477,10
LL,1223,522,11
LL,1241,566,12
LL,1254,606,13
LL,1259,652,14
LL,1265,695,15
LL,1271,739,16
LL,1276,790,17
LL,1283,836,18
LL,1287,878,19
LL,1289,922,20
LL,1285,957,21
LL,1264,923,22
LL,1232,879,23
LL,1197,852,24
LL,1157,830,25
LL,1106,823,26
LL,1067,815,27
LL,1069,788,28
LL,1086,759,29
LL,1102,725,30
LL,1112,689,31
LL,1107,650,32
LL,1094,614,33
LL,1072,579,34
LL,1041,545,35
LL,1005,512,36
LL,979,480,37
LL,962,449,38
LL,939,417,39
LL,917,386,40
LL,900,360,41
LL,884,331,42
LL,855,308,43
LL,821,287,44
LL,811,248,45
LL,809,205,46
LL,813,162,47
LL,835,126,48
LL,869,108,49
H,606,764,0
H,577,711,1
H,565,656,2
H,559,601,3
H,569,545,4
H,591,495,5
H,630,465,6
H,682,447,7
H,732,442,8
H,777,440,9
H,818,439,10
H,860,439,11
H,910,461,12
H,964,510,13
H,1020,577,14
H,1066,636,15
H,1097,699,16
H,1104,763,17
H,1082,816,18
H,1036,852,19
H,979,871,20
H,917,882,21
H,851,880,22
H,789,867,23
H,727,845,24
H,661,809,25
