class,x,y,landmark_index
RL,433,92,0
RL,389,102,1
RL,345,125,2
RL,307,152,3
RL,279,186,4
RL,260,223,5
RL,242,261,6
RL,224,293,7
RL,208,329,8
RL,194,365,9
RL,184,399,10
RL,172,434,11
RL,165,468,12
RL,160,505,13
RL,154,540,14
RL,150,578,15
RL,145,613,16
RL,135,647,17
RL,132,683,18
RL,133,720,19
RL,137,759,20
RL,147,800,21
RL,170,769,22
RL,205,741,23
RL,246,716,24
RL,288,697,25
RL,328,689,26
RL,364,685,27
RL,399,683,28
RL,426,680,29
RL,421,636,30
RL,414,590,31
RL,422,548,32
RL,440,507,33
RL,458,466,34
RL,469,425,35
RL,480,382,36
RL,493,335,37
RL,510,290,38
RL,521,246,39
RL,530,205,40
RL,532,166,41
RL,519,128,42
RL,481,97,43
LL,815,99,0
LL,850,115,1
LL,882,141,2
LL,915,174,3
LL,942,210,4
LL,963,245,5
LL,979,283,6
LL,992,322,7
LL,1006,362,8
LL,1016,403,9
LL,1029,443,10
LL,1037,485,11
LL,1043,523,12
LL,1046,560,13
LL,1046,601,14
LL,1049,637,15
LL,1057,676,16
LL,1060,719,17
LL,1063,761,18
LL,1062,803,19
LL,1055,848,20
LL,1048,888,21
LL,1028,870,22
LL,997,842,23
LL,964,824,24
LL,928,807,25
LL,887,795,26
LL,863,776,27
LL,872,735,28
LL,887,694,29
LL,897,653,30
LL,904,613,31
LL,904,575,32
LL,899,541,33
LL,888,510,34
LL,875,475,35
LL,858,440,36
LL,849,404,37
LL,850,364,38
LL,843,325,39
LL,836,290,40
LL,827,257,41
LL,810,226,42
LL,779,204,43
LL,741,190,44
LL,723,168,45
LL,718,144,46
LL,724,119,47
LL,746,99,48
LL,778,92,49
H,422,694,0
H,398,647,1
H,399,597,2
H,411,549,3
H,439,496,4
H,476,448,5
H,521,418,6
H,568,399,7
H,611,391,8
H,655,389,9
H,703,388,10
H,744,390,11
H,792,410,12
H,846,455,13
H,895,515,14
H,926,570,15
H,943,634,16
H,945,702,17
H,914,762,18
H,857,801,19
H,786,817,20
H,718,824,21
H,650,814,22
H,588,799,23
H,531,775,24
H,474,741,25
