class,x,y,landmark_index
RL,285,25,0
RL,253,34,1
RL,224,52,2
RL,201,74,3
RL,184,96,4
RL,174,120,5
RL,167,143,6
RL,162,164,7
RL,154,187,8
RL,143,211,9
RL,133,236,10
RL,124,259,11
RL,116,282,12
RL,106,306,13
RL,92,327,14
RL,82,350,15
RL,75,372,16
RL,67,394,17
RL,63,418,18
RL,60,442,19
RL,58,467,20
RL,61,492,21
RL,77,468,22
RL,102,445,23
RL,134,426,24
RL,169,412,25
RL,203,405,26
RL,237,400,27
RL,270,392,28
RL,294,384,29
RL,292,356,30
RL,283,329,31
RL,283,303,32
RL,292,279,33
RL,308,257,34
RL,323,233,35
RL,336,207,36
RL,348,177,37
RL,359,147,38
RL,363,118,39
RL,362,92,40
RL,360,66,41
RL,350,43,42
RL,322,26,43
LL,539,13,0
LL,569,25,1
LL,595,44,2
LL,618,68,3
LL,634,94,4
LL,644,117,5
LL,650,141,6
LL,656,166,7
LL,664,190,8
LL,672,216,9
LL,683,240,10
LL,696,264,11
LL,710,286,12
LL,724,307,13
LL,734,331,14
LL,742,353,15
LL,750,377,16
LL,755,405,17
LL,759,430,18
LL,760,454,19
LL,759,481,20
LL,755,503,21
LL,742,486,22
LL,722,466,23
LL,697,456,24
LL,668,447,25
LL,634,446,26
LL,609,442,27
LL,611,423,28
LL,624,402,29
LL,637,376,30
LL,644,349,31
LL,639,321,32
LL,628,295,33
LL,610,269,34
LL,590,246,35
LL,566,225,36
LL,546,205,37
LL,533,186,38
LL,521,164,39
LL,512,143,40
LL,508,124,41
LL,505,103,42
LL,491,88,43
LL,470,80,44
LL,463,65,45
LL,464,49,46
LL,472,32,47
LL,489,17,48
LL,512,10,49
H,285,367,0
H,268,333,1
H,270,299,2
H,280,264,3
H,301,228,4
H,328,200,5
H,356,182,6
H,386,172,7
H,415,170,8
H,442,171,9
H,473,173,10
H,501,174,11
H,532,190,12
H,566,223,13
H,600,266,14
H,626,306,15
H,642,346,16
H,645,388,17
H,624,424,18
H,584,439,19
H,541,441,20
H,496,441,21
H,451,434,22
H,408,426,23
H,366,416,24
H,321,395,25
