class,x,y,landmark_index
RL,345,89,0
RL,314,94,1
RL,285,115,2
RL,256,142,3
RL,232,171,4
RL,213,203,5
RL,199,236,6
RL,188,264,7
RL,177,295,8
RL,168,326,9
RL,161,358,10
RL,153,387,11
RL,146,416,12
RL,141,448,13
RL,131,479,14
RL,127,511,15
RL,126,542,16
RL,124,573,17
RL,123,604,18
RL,122,632,19
RL,125,663,20
RL,135,692,21
RL,157,667,22
RL,181,642,23
RL,212,623,24
RL,247,610,25
RL,280,602,26
RL,312,594,27
RL,340,583,28
RL,362,574,29
RL,360,539,30
RL,349,504,31
RL,345,471,32
RL,352,437,33
RL,364,403,34
RL,376,368,35
RL,389,334,36
RL,403,296,37
RL,414,259,38
RL,418,224,39
RL,419,189,40
RL,416,154,41
RL,408,122,42
RL,381,95,43
LL,613,61,0
LL,645,72,1
LL,673,93,2
LL,699,120,3
LL,721,151,4
LL,737,178,5
LL,749,207,6
LL,762,237,7
LL,774,268,8
LL,782,299,9
LL,796,330,10
LL,809,362,11
LL,823,393,12
LL,837,422,13
LL,848,456,14
LL,857,486,15
LL,866,517,16
LL,874,551,17
LL,881,582,18
LL,883,611,19
LL,878,642,20
LL,871,668,21
LL,854,649,22
LL,828,626,23
LL,798,611,24
LL,764,599,25
LL,729,595,26
LL,709,591,27
LL,720,574,28
LL,739,553,29
LL,758,527,30
LL,767,500,31
LL,768,466,32
LL,759,433,33
LL,735,403,34
LL,704,376,35
LL,672,352,36
LL,646,327,37
LL,628,304,38
LL,607,278,39
LL,588,257,40
LL,574,240,41
LL,567,219,42
LL,554,202,43
LL,538,187,44
LL,536,158,45
LL,539,127,46
LL,545,99,47
LL,561,74,48
LL,585,59,49
H,364,554,0
H,345,510,1
H,342,461,2
H,347,415,3
H,363,367,4
H,388,330,5
H,420,311,6
H,454,302,7
H,482,302,8
H,511,303,9
H,541,304,10
H,573,304,11
H,618,320,12
H,665,358,13
H,711,410,14
H,745,457,15
H,755,504,16
H,749,552,17
H,718,586,18
H,672,602,19
H,628,605,20
H,586,613,21
H,541,614,22
H,495,611,23
H,452,604,24
H,403,588,25
