class,x,y,landmark_index
RL,714,239,0
RL,661,246,1
RL,605,278,2
RL,544,320,3
RL,490,366,4
RL,451,422,5
RL,415,476,6
RL,383,524,7
RL,355,579,8
RL,330,633,9
RL,314,686,10
RL,296,738,11
RL,284,788,12
RL,276,844,13
RL,259,897,14
RL,249,956,15
RL,240,1011,16
RL,229,1064,17
RL,220,1119,18
RL,209,1168,19
RL,200,1217,20
RL,205,1261,21
RL,238,1198,22
RL,292,1141,23
RL,363,1095,24
RL,440,1060,25
RL,518,1041,26
RL,594,1032,27
RL,668,1024,28
RL,724,1014,29
RL,725,957,30
RL,713,900,31
RL,713,845,32
RL,733,792,33
RL,759,739,34
RL,778,684,35
RL,790,630,36
RL,799,569,37
RL,812,515,38
RL,815,463,39
RL,816,409,40
RL,818,355,41
RL,813,299,42
RL,773,251,43
LL,1137,259,0
LL,1190,283,1
LL,1241,318,2
LL,1298,366,3
LL,1346,421,4
LL,1382,470,5
LL,1409,522,6
LL,1436,578,7
LL,1463,634,8
LL,1480,690,9
LL,1495,747,10
LL,1507,804,11
LL,1515,859,12
LL,1524,911,13
LL,1531,971,14
LL,1538,1026,15
LL,1544,1081,16
LL,1548,1139,17
LL,1555,1191,18
LL,1558,1240,19
LL,1557,1295,20
LL,1554,1346,21
LL,1539,1314,22
LL,1516,1271,23
LL,1491,1239,24
LL,1458,1207,25
LL,1409,1190,26
LL,1369,1174,27
LL,1371,1132,28
LL,1384,1087,29
LL,1395,1045,30
LL,1392,1005,31
LL,1373,957,32
LL,1351,907,33
LL,1324,860,34
LL,1292,814,35
LL,1254,768,36
LL,1220,720,37
LL,1193,677,38
LL,1166,633,39
LL,1143,590,40
LL,1123,557,41
LL,1109,517,42
LL,1081,483,43
LL,1038,456,44
LL,1019,410,45
LL,1009,360,46
LL,1009,313,47
LL,1034,274,48
LL,1082,253,49
H,729,1024,0
H,702,947,1
H,704,874,2
H,721,805,3
H,752,735,4
H,786,678,5
H,827,651,6
H,881,637,7
H,936,639,8
H,983,642,9
H,1033,644,10
H,1086,644,11
H,1148,674,12
H,1213,745,13
H,1285,839,14
H,1339,922,15
H,1377,1007,16
H,1396,1093,17
H,1368,1159,18
H,1302,1186,19
H,1220,1188,20
H,1136,1194,21
H,1043,1187,22
H,963,1173,23
H,881,1145,24
H,798,1096,25
