class,x,y,landmark_index
RL,845,251,0
RL,775,257,1
RL,700,298,2
RL,626,350,3
RL,564,408,4
RL,516,473,5
RL,477,538,6
RL,446,598,7
RL,419,664,8
RL,393,730,9
RL,374,797,10
RL,354,864,11
RL,339,927,12
RL,325,994,13
RL,303,1059,14
RL,284,1129,15
RL,271,1192,16
RL,254,1260,17
RL,238,1326,18
RL,225,1387,19
RL,217,1450,20
RL,222,1507,21
RL,261,1439,22
RL,324,1379,23
RL,402,1334,24
RL,485,1304,25
RL,568,1297,26
RL,650,1294,27
RL,730,1285,28
RL,789,1277,29
RL,780,1204,30
RL,752,1128,31
RL,735,1053,32
RL,747,982,33
RL,778,911,34
RL,811,841,35
RL,852,769,36
RL,893,689,37
RL,936,617,38
RL,962,549,39
RL,973,479,40
RL,978,409,41
RL,968,337,42
RL,920,272,43
LL,1320,249,0
LL,1385,280,1
LL,1451,330,2
LL,1521,390,3
LL,1581,459,4
LL,1622,523,5
LL,1653,589,6
LL,1681,659,7
LL,1707,729,8
LL,1723,801,9
LL,1742,869,10
LL,1756,940,11
LL,1774,1010,12
LL,1791,1074,13
LL,1805,1150,14
LL,1819,1219,15
LL,1830,1291,16
LL,1839,1366,17
LL,1848,1432,18
LL,1850,1494,19
LL,1845,1559,20
LL,1831,1608,21
LL,1797,1550,22
LL,1744,1483,23
LL,1680,1444,24
LL,1607,1411,25
LL,1523,1399,26
LL,1456,1388,27
LL,1455,1344,28
LL,1473,1295,29
LL,1494,1247,30
LL,1503,1199,31
LL,1492,1139,32
LL,1479,1083,33
LL,1457,1025,34
LL,1431,964,35
LL,1400,903,36
LL,1370,840,37
LL,1349,781,38
LL,1318,723,39
LL,1288,673,40
LL,1263,633,41
LL,1247,589,42
LL,1220,550,43
LL,1182,517,44
LL,1171,458,45
LL,1168,392,46
LL,1171,330,47
LL,1203,276,48
LL,1255,246,49
H,793,1261,0
H,751,1170,1
H,736,1072,2
H,743,981,3
H,780,883,4
H,833,802,5
H,901,758,6
H,980,735,7
H,1044,732,8
H,1105,735,9
H,1165,736,10
H,1223,741,11
H,1291,786,12
H,1358,879,13
H,1420,1000,14
H,1465,1103,15
H,1488,1206,16
H,1490,1304,17
H,1450,1380,18
H,1372,1408,19
H,1288,1414,20
H,1204,1425,21
H,1121,1420,22
H,1035,1402,23
H,957,1378,24
H,870,1334,25
