class,x,y,landmark_index
RL,683,245,0
RL,624,251,1
RL,570,289,2
RL,517,338,3
RL,467,396,4
RL,423,457,5
RL,387,519,6
RL,358,575,7
RL,328,636,8
RL,300,699,9
RL,273,761,10
RL,247,826,11
RL,227,882,12
RL,212,943,13
RL,193,1004,14
RL,176,1067,15
RL,164,1125,16
RL,148,1188,17
RL,131,1248,18
RL,115,1302,19
RL,103,1360,20
RL,109,1412,21
RL,154,1360,22
RL,216,1312,23
RL,291,1281,24
RL,370,1264,25
RL,442,1264,26
RL,513,1266,27
RL,581,1268,28
RL,636,1266,29
RL,636,1197,30
RL,622,1122,31
RL,620,1048,32
RL,647,974,33
RL,692,907,34
RL,724,836,35
RL,745,768,36
RL,757,694,37
RL,774,621,38
RL,788,549,39
RL,800,474,40
RL,809,399,41
RL,801,327,42
RL,752,266,43
LL,1149,298,0
LL,1199,326,1
LL,1243,372,2
LL,1286,431,3
LL,1324,496,4
LL,1352,553,5
LL,1371,614,6
LL,1392,675,7
LL,1408,732,8
LL,1416,790,9
LL,1433,848,10
LL,1443,908,11
LL,1453,967,12
LL,1461,1025,13
LL,1467,1091,14
LL,1474,1153,15
LL,1480,1214,16
LL,1485,1277,17
LL,1494,1336,18
LL,1497,1391,19
LL,1495,1452,20
LL,1487,1505,21
LL,1464,1468,22
LL,1431,1423,23
LL,1394,1393,24
LL,1349,1365,25
LL,1296,1351,26
LL,1254,1339,27
LL,1248,1300,28
LL,1247,1252,29
LL,1239,1198,30
LL,1222,1146,31
LL,1197,1090,32
LL,1174,1035,33
LL,1144,981,34
LL,1115,932,35
LL,1092,882,36
LL,1077,830,37
LL,1064,779,38
LL,1051,729,39
LL,1041,681,40
LL,1042,638,41
LL,1053,586,42
LL,1041,542,43
LL,1007,513,44
LL,996,464,45
LL,1000,408,46
LL,1014,355,47
LL,1050,313,48
LL,1098,288,49
H,640,1237,0
H,612,1165,1
H,611,1085,2
H,625,1011,3
H,660,931,4
H,705,860,5
H,753,823,6
H,802,802,7
H,851,797,8
H,907,805,9
H,962,813,10
H,1012,819,11
H,1064,856,12
H,1115,933,13
H,1166,1030,14
H,1209,1112,15
H,1243,1189,16
H,1266,1265,17
H,1250,1330,18
H,1191,1359,19
H,1108,1366,20
H,1023,1379,21
H,935,1378,22
H,856,1367,23
H,780,1344,24
H,703,1302,25
