class,x,y,landmark_index
RL,392,42,0
RL,362,50,1
RL,331,68,2
RL,303,89,3
RL,280,110,4
RL,262,133,5
RL,246,154,6
RL,231,173,7
RL,216,195,8
RL,202,218,9
RL,191,240,10
RL,181,262,11
RL,172,282,12
RL,163,303,13
RL,151,324,14
RL,140,346,15
RL,131,366,16
RL,121,386,17
RL,113,408,18
RL,104,429,19
RL,97,450,20
RL,101,473,21
RL,125,450,22
RL,160,433,23
RL,197,421,24
RL,235,416,25
RL,273,419,26
RL,309,422,27
RL,350,425,28
RL,383,427,29
RL,392,400,30
RL,391,369,31
RL,390,343,32
RL,394,318,33
RL,402,292,34
RL,407,266,35
RL,413,237,36
RL,421,204,37
RL,435,175,38
RL,445,146,39
RL,451,120,40
RL,456,95,41
RL,454,67,42
RL,428,46,43
LL,661,57,0
LL,688,71,1
LL,712,91,2
LL,734,116,3
LL,750,143,4
LL,763,168,5
LL,774,194,6
LL,784,221,7
LL,793,247,8
LL,799,275,9
LL,804,301,10
LL,810,327,11
LL,816,350,12
LL,822,372,13
LL,825,400,14
LL,827,425,15
LL,827,452,16
LL,826,484,17
LL,825,512,18
LL,821,539,19
LL,817,567,20
LL,815,595,21
LL,807,580,22
LL,798,560,23
LL,791,547,24
LL,781,534,25
LL,766,524,26
LL,757,513,27
LL,767,484,28
LL,774,457,29
LL,774,431,30
LL,771,407,31
LL,764,381,32
LL,757,354,33
LL,739,329,34
LL,719,311,35
LL,690,295,36
LL,664,279,37
LL,645,262,38
LL,633,243,39
LL,626,221,40
LL,623,201,41
LL,618,178,42
LL,603,162,43
LL,581,150,44
LL,575,128,45
LL,577,104,46
LL,585,82,47
LL,605,62,48
LL,633,53,49
H,383,427,0
H,372,395,1
H,376,362,2
H,383,329,3
H,395,296,4
H,410,266,5
H,434,248,6
H,468,239,7
H,503,236,8
H,536,236,9
H,569,237,10
H,600,233,11
H,636,244,12
H,675,274,13
H,717,319,14
H,752,362,15
H,783,410,16
H,803,461,17
H,788,502,18
H,746,523,19
H,689,524,20
H,632,522,21
H,571,512,22
H,517,500,23
H,467,486,24
H,420,460,25
