class,x,y,landmark_index
RL,421,91,0
RL,376,103,1
RL,335,135,2
RL,297,173,3
RL,268,213,4
RL,246,253,5
RL,234,294,6
RL,223,331,7
RL,207,371,8
RL,195,413,9
RL,190,458,10
RL,181,501,11
RL,177,542,12
RL,174,585,13
RL,167,625,14
RL,163,667,15
RL,157,705,16
RL,145,745,17
RL,134,788,18
RL,124,825,19
RL,117,865,20
RL,121,904,21
RL,145,866,22
RL,180,833,23
RL,226,805,24
RL,276,788,25
RL,324,782,26
RL,368,776,27
RL,414,769,28
RL,455,765,29
RL,462,721,30
RL,453,673,31
RL,445,628,32
RL,450,583,33
RL,462,538,34
RL,467,491,35
RL,477,443,36
RL,490,388,37
RL,506,335,38
RL,514,283,39
RL,519,230,40
RL,521,180,41
RL,512,131,42
RL,473,97,43
LL,838,64,0
LL,874,85,1
LL,907,119,2
LL,941,160,3
LL,971,205,4
LL,990,246,5
LL,999,290,6
LL,1006,334,7
LL,1015,378,8
LL,1019,423,9
LL,1025,467,10
LL,1031,513,11
LL,1036,557,12
LL,1042,598,13
LL,1049,644,14
LL,1053,687,15
LL,1061,730,16
LL,1068,777,17
LL,1079,819,18
LL,1085,862,19
LL,1086,904,20
LL,1084,946,21
LL,1068,919,22
LL,1040,887,23
LL,1010,870,24
LL,974,857,25
LL,935,852,26
LL,905,843,27
LL,912,808,28
LL,926,765,29
LL,928,719,30
LL,924,676,31
LL,911,632,32
LL,895,590,33
LL,876,549,34
LL,858,508,35
LL,840,467,36
LL,825,427,37
LL,814,386,38
LL,801,346,39
LL,792,311,40
LL,787,275,41
LL,783,239,42
LL,768,212,43
LL,745,194,44
LL,738,161,45
LL,738,126,46
LL,747,94,47
LL,770,68,48
LL,802,57,49
H,454,742,0
H,438,690,1
H,436,635,2
H,440,581,3
H,458,523,4
H,486,476,5
H,532,452,6
H,585,439,7
H,629,440,8
H,674,445,9
H,717,452,10
H,756,457,11
H,801,480,12
H,847,528,13
H,890,592,14
H,920,650,15
H,938,707,16
H,942,768,17
H,909,820,18
H,853,844,19
H,797,849,20
H,738,857,21
H,675,851,22
H,612,838,23
H,553,818,24
H,495,787,25
