class,x,y,landmark_index
RL,320,43,0
RL,290,56,1
RL,261,80,2
RL,238,105,3
RL,224,130,4
RL,218,161,5
RL,219,190,6
RL,219,215,7
RL,214,238,8
RL,208,261,9
RL,203,284,10
RL,199,302,11
RL,197,322,12
RL,195,347,13
RL,188,371,14
RL,181,396,15
RL,173,420,16
RL,161,445,17
RL,149,472,18
RL,142,494,19
RL,141,518,20
RL,149,547,21
RL,172,526,22
RL,199,504,23
RL,230,486,24
RL,266,473,25
RL,302,466,26
RL,338,455,27
RL,375,437,28
RL,407,425,29
RL,413,395,30
RL,405,363,31
RL,396,335,32
RL,394,309,33
RL,397,283,34
RL,399,254,35
RL,401,225,36
RL,405,190,37
RL,414,157,38
RL,414,129,39
RL,412,101,40
RL,408,75,41
RL,393,52,42
RL,359,39,43
LL,612,3,0
LL,642,12,1
LL,671,26,2
LL,697,50,3
LL,712,76,4
LL,723,100,5
LL,730,124,6
LL,737,148,7
LL,744,170,8
LL,753,194,9
LL,766,218,10
LL,779,244,11
LL,789,267,12
LL,797,290,13
LL,805,317,14
LL,814,339,15
LL,822,362,16
LL,830,390,17
LL,839,414,18
LL,846,435,19
LL,853,460,20
LL,858,483,21
LL,851,474,22
LL,838,461,23
LL,830,456,24
LL,821,450,25
LL,804,446,26
LL,789,439,27
LL,787,419,28
LL,783,396,29
LL,782,369,30
LL,779,344,31
LL,773,319,32
LL,763,296,33
LL,744,272,34
LL,720,255,35
LL,685,239,36
LL,650,222,37
LL,621,204,38
LL,599,183,39
LL,584,158,40
LL,573,138,41
LL,563,116,42
LL,548,103,43
LL,525,93,44
LL,519,74,45
LL,524,53,46
LL,533,32,47
LL,554,12,48
LL,583,2,49
H,410,395,0
H,396,364,1
H,390,332,2
H,387,302,3
H,393,268,4
H,402,236,5
H,419,212,6
H,447,193,7
H,478,184,8
H,512,178,9
H,553,174,10
H,592,173,11
H,635,189,12
H,680,224,13
H,718,273,14
H,748,316,15
H,762,353,16
H,761,393,17
H,739,425,18
H,698,447,19
H,645,460,20
H,596,470,21
H,549,468,22
H,510,461,23
H,473,446,24
H,437,423,25
