class,x,y,landmark_index
RL,620,161,0
RL,567,169,1
RL,517,207,2
RL,462,255,3
RL,409,311,4
RL,362,362,5
RL,325,418,6
RL,293,471,7
RL,260,527,8
RL,229,582,9
RL,204,641,10
RL,180,698,11
RL,162,755,12
RL,148,813,13
RL,127,870,14
RL,114,933,15
RL,104,988,16
RL,94,1046,17
RL,84,1102,18
RL,77,1154,19
RL,77,1212,20
RL,89,1256,21
RL,128,1198,22
RL,186,1142,23
RL,256,1099,24
RL,333,1067,25
RL,408,1050,26
RL,481,1039,27
RL,550,1030,28
RL,597,1024,29
RL,581,966,30
RL,550,904,31
RL,536,842,32
RL,550,783,33
RL,579,725,34
RL,606,667,35
RL,633,607,36
RL,655,543,37
RL,682,483,38
RL,698,421,39
RL,708,359,40
RL,717,294,41
RL,712,231,42
RL,676,177,43
LL,1020,196,0
LL,1064,223,1
LL,1105,267,2
LL,1153,322,3
LL,1201,378,4
LL,1237,429,5
LL,1264,484,6
LL,1296,539,7
LL,1325,594,8
LL,1352,653,9
LL,1376,709,10
LL,1393,767,11
LL,1410,824,12
LL,1422,878,13
LL,1433,939,14
LL,1441,996,15
LL,1448,1054,16
LL,1456,1114,17
LL,1464,1170,18
LL,1467,1221,19
LL,1462,1275,20
LL,1448,1315,21
LL,1420,1275,22
LL,1378,1226,23
LL,1329,1195,24
LL,1275,1169,25
LL,1219,1159,26
LL,1183,1150,27
LL,1197,1119,28
LL,1224,1076,29
LL,1245,1030,30
LL,1249,987,31
LL,1238,933,32
LL,1218,881,33
LL,1182,832,34
LL,1142,784,35
LL,1101,737,36
LL,1070,686,37
LL,1046,639,38
LL,1018,589,39
LL,994,543,40
LL,978,505,41
LL,969,461,42
LL,949,424,43
LL,924,394,44
LL,915,347,45
LL,909,298,46
LL,911,251,47
LL,933,211,48
LL,972,190,49
H,593,1024,0
H,554,952,1
H,537,880,2
H,541,808,3
H,572,734,4
H,612,664,5
H,665,621,6
H,726,595,7
H,780,583,8
H,831,576,9
H,882,573,10
H,933,574,11
H,997,610,12
H,1066,687,13
H,1134,785,14
H,1189,873,15
H,1224,970,16
H,1233,1061,17
H,1191,1126,18
H,1116,1152,19
H,1037,1153,20
H,961,1154,21
H,882,1147,22
H,811,1134,23
H,736,1114,24
H,661,1079,25
