class,x,y,landmark_index
RL,680,127,0
RL,629,142,1
RL,575,179,2
RL,525,221,3
RL,484,269,4
RL,453,315,5
RL,427,361,6
RL,399,403,7
RL,368,450,8
RL,340,497,9
RL,315,543,10
RL,291,592,11
RL,272,641,12
RL,258,693,13
RL,240,742,14
RL,230,795,15
RL,223,841,16
RL,214,887,17
RL,204,935,18
RL,194,981,19
RL,193,1030,20
RL,207,1076,21
RL,241,1021,22
RL,293,970,23
RL,351,927,24
RL,417,892,25
RL,484,874,26
RL,552,865,27
RL,621,858,28
RL,668,856,29
RL,657,807,30
RL,633,753,31
RL,626,702,32
RL,635,653,33
RL,654,602,34
RL,675,553,35
RL,702,500,36
RL,726,438,37
RL,751,385,38
RL,764,332,39
RL,769,280,40
RL,772,229,41
RL,766,178,42
RL,734,134,43
LL,1082,147,0
LL,1135,178,1
LL,1173,221,2
LL,1212,275,3
LL,1244,328,4
LL,1271,378,5
LL,1294,427,6
LL,1318,479,7
LL,1342,530,8
LL,1361,584,9
LL,1380,635,10
LL,1394,691,11
LL,1409,741,12
LL,1418,791,13
LL,1423,848,14
LL,1428,897,15
LL,1434,952,16
LL,1434,1007,17
LL,1432,1059,18
LL,1424,1109,19
LL,1409,1164,20
LL,1392,1208,21
LL,1365,1176,22
LL,1326,1133,23
LL,1286,1102,24
LL,1249,1075,25
LL,1208,1056,26
LL,1182,1031,27
LL,1190,981,28
LL,1209,934,29
LL,1226,886,30
LL,1234,838,31
LL,1226,790,32
LL,1213,742,33
LL,1193,697,34
LL,1168,653,35
LL,1142,609,36
LL,1126,566,37
LL,1116,523,38
LL,1095,479,39
LL,1071,438,40
LL,1052,404,41
LL,1041,365,42
LL,1016,335,43
LL,975,310,44
LL,953,268,45
LL,944,224,46
LL,952,182,47
LL,984,149,48
LL,1028,136,49
H,659,860,0
H,628,804,1
H,620,748,2
H,626,692,3
H,651,632,4
H,684,586,5
H,732,563,6
H,786,553,7
H,838,556,8
H,889,562,9
H,938,564,10
H,987,565,11
H,1047,590,12
H,1110,651,13
H,1168,734,14
H,1205,807,15
H,1226,885,16
H,1231,966,17
H,1202,1024,18
H,1142,1051,19
H,1071,1046,20
H,1000,1038,21
H,926,1014,22
H,863,992,23
H,795,961,24
H,723,916,25
