class,x,y,landmark_index
RL,286,114,0
RL,255,124,1
RL,227,147,2
RL,206,171,3
RL,197,194,4
RL,192,218,5
RL,191,240,6
RL,189,259,7
RL,181,281,8
RL,172,305,9
RL,166,328,10
RL,158,349,11
RL,154,369,12
RL,149,392,13
RL,137,413,14
RL,128,436,15
RL,122,456,16
RL,114,477,17
RL,105,499,18
RL,99,520,19
RL,99,547,20
RL,107,573,21
RL,126,550,22
RL,152,528,23
RL,181,509,24
RL,212,490,25
RL,245,481,26
RL,278,476,27
RL,313,470,28
RL,339,467,29
RL,342,442,30
RL,336,415,31
RL,333,390,32
RL,337,364,33
RL,346,339,34
RL,355,314,35
RL,362,288,36
RL,369,258,37
RL,376,229,38
RL,376,203,39
RL,373,178,40
RL,366,153,41
RL,351,129,42
RL,322,112,43
LL,587,97,0
LL,614,109,1
LL,634,127,2
LL,655,151,3
LL,670,176,4
LL,680,199,5
LL,683,224,6
LL,689,250,7
LL,694,274,8
LL,699,300,9
LL,709,324,10
LL,718,349,11
LL,725,372,12
LL,732,394,13
LL,738,419,14
LL,744,442,15
LL,752,467,16
LL,760,495,17
LL,769,520,18
LL,776,542,19
LL,777,567,20
LL,769,588,21
LL,747,571,22
LL,719,553,23
LL,697,542,24
LL,676,531,25
LL,647,527,26
LL,625,519,27
LL,629,494,28
LL,640,472,29
LL,649,447,30
LL,653,422,31
LL,648,398,32
LL,641,375,33
LL,627,355,34
LL,612,337,35
LL,596,320,36
LL,586,303,37
LL,579,286,38
LL,569,270,39
LL,559,254,40
LL,548,242,41
LL,540,225,42
LL,526,213,43
LL,506,203,44
LL,501,179,45
LL,503,154,46
LL,510,129,47
LL,530,106,48
LL,558,95,49
H,336,468,0
H,325,440,1
H,326,410,2
H,331,380,3
H,343,351,4
H,357,326,5
H,376,315,6
H,401,311,7
H,428,313,8
H,458,315,9
H,487,313,10
H,512,306,11
H,542,309,12
H,576,330,13
H,614,363,14
H,642,391,15
H,663,425,16
H,674,464,17
H,661,502,18
H,627,523,19
H,584,535,20
H,538,546,21
H,493,545,22
H,449,537,23
H,408,524,24
H,367,499,25
