class,x,y,landmark_index
RL,605,193,0
RL,561,203,1
RL,516,235,2
RL,475,279,3
RL,441,326,4
RL,411,378,5
RL,384,428,6
RL,356,475,7
RL,326,523,8
RL,300,576,9
RL,281,627,10
RL,265,679,11
RL,254,726,12
RL,247,780,13
RL,235,831,14
RL,229,885,15
RL,227,936,16
RL,219,988,17
RL,215,1042,18
RL,214,1092,19
RL,212,1144,20
RL,218,1185,21
RL,245,1125,22
RL,288,1065,23
RL,347,1018,24
RL,414,984,25
RL,481,969,26
RL,545,965,27
RL,607,966,28
RL,650,966,29
RL,639,914,30
RL,616,857,31
RL,609,802,32
RL,620,750,33
RL,642,697,34
RL,662,641,35
RL,680,586,36
RL,694,525,37
RL,708,469,38
RL,712,414,39
RL,713,359,40
RL,711,305,41
RL,699,249,42
RL,659,204,43
LL,959,226,0
LL,1004,247,1
LL,1045,281,2
LL,1087,327,3
LL,1129,376,4
LL,1164,421,5
LL,1194,469,6
LL,1227,519,7
LL,1255,566,8
LL,1277,619,9
LL,1299,668,10
LL,1315,721,11
LL,1331,768,12
LL,1343,815,13
LL,1353,869,14
LL,1363,918,15
LL,1370,971,16
LL,1378,1026,17
LL,1386,1077,18
LL,1387,1123,19
LL,1385,1171,20
LL,1376,1207,21
LL,1353,1161,22
LL,1317,1106,23
LL,1270,1071,24
LL,1215,1044,25
LL,1151,1033,26
LL,1105,1024,27
LL,1108,994,28
LL,1123,960,29
LL,1136,927,30
LL,1142,894,31
LL,1134,851,32
LL,1121,811,33
LL,1094,772,34
LL,1064,733,35
LL,1036,694,36
LL,1018,652,37
LL,1008,613,38
LL,992,574,39
LL,972,539,40
LL,952,515,41
LL,936,486,42
LL,913,460,43
LL,883,437,44
LL,872,393,45
LL,864,342,46
LL,865,293,47
LL,884,249,48
LL,916,223,49
H,649,951,0
H,615,875,1
H,611,799,2
H,621,725,3
H,649,647,4
H,683,583,5
H,719,551,6
H,761,534,7
H,797,532,8
H,835,535,9
H,876,536,10
H,913,540,11
H,956,573,12
H,1002,645,13
H,1054,731,14
H,1097,803,15
H,1127,881,16
H,1141,959,17
H,1123,1021,18
H,1076,1049,19
H,1019,1057,20
H,961,1067,21
H,899,1067,22
H,844,1058,23
H,782,1041,24
H,713,1006,25
