class,x,y,landmark_index
RL,560,131,0
RL,511,142,1
RL,465,173,2
RL,419,211,3
RL,378,253,4
RL,347,301,5
RL,322,352,6
RL,296,395,7
RL,272,443,8
RL,252,492,9
RL,238,536,10
RL,226,582,11
RL,215,625,12
RL,208,673,13
RL,200,719,14
RL,195,769,15
RL,193,816,16
RL,187,862,17
RL,184,909,18
RL,184,953,19
RL,181,999,20
RL,185,1036,21
RL,209,983,22
RL,250,935,23
RL,303,896,24
RL,364,869,25
RL,425,854,26
RL,486,846,27
RL,547,835,28
RL,596,825,29
RL,600,773,30
RL,592,722,31
RL,591,671,32
RL,602,623,33
RL,616,575,34
RL,621,529,35
RL,623,480,36
RL,625,427,37
RL,636,379,38
RL,641,331,39
RL,645,282,40
RL,647,233,41
RL,642,183,42
RL,610,142,43
LL,913,134,0
LL,957,150,1
LL,1001,179,2
LL,1044,214,3
LL,1081,254,4
LL,1112,296,5
LL,1138,337,6
LL,1161,378,7
LL,1182,421,8
LL,1199,465,9
LL,1215,507,10
LL,1229,551,11
LL,1243,596,12
LL,1255,635,13
LL,1261,680,14
LL,1266,721,15
LL,1273,761,16
LL,1278,806,17
LL,1287,847,18
LL,1291,888,19
LL,1290,936,20
LL,1285,976,21
LL,1265,951,22
LL,1235,918,23
LL,1205,899,24
LL,1173,883,25
LL,1134,878,26
LL,1107,867,27
LL,1112,833,28
LL,1116,794,29
LL,1109,759,30
LL,1096,724,31
LL,1079,689,32
LL,1060,653,33
LL,1035,620,34
LL,1007,589,35
LL,984,556,36
LL,971,521,37
LL,961,486,38
LL,944,452,39
LL,924,421,40
LL,908,395,41
LL,896,364,42
LL,873,339,43
LL,838,316,44
LL,822,275,45
LL,814,231,46
LL,816,187,47
LL,837,151,48
LL,871,132,49
H,598,826,0
H,575,765,1
H,575,703,2
H,585,642,3
H,609,581,4
H,636,530,5
H,665,503,6
H,709,488,7
H,752,486,8
H,789,489,9
H,828,489,10
H,865,487,11
H,911,508,12
H,963,559,13
H,1016,627,14
H,1061,686,15
H,1096,752,16
H,1116,818,17
H,1093,873,18
H,1039,900,19
H,972,913,20
H,910,923,21
H,844,924,22
H,782,920,23
H,719,908,24
H,650,877,25
