class,x,y,landmark_index
RL,570,205,0
RL,516,210,1
RL,465,242,2
RL,413,280,3
RL,371,322,4
RL,338,370,5
RL,308,419,6
RL,281,462,7
RL,258,511,8
RL,238,560,9
RL,224,610,10
RL,211,659,11
RL,201,704,12
RL,196,753,13
RL,188,800,14
RL,185,850,15
RL,186,896,16
RL,181,947,17
RL,177,997,18
RL,169,1043,19
RL,160,1095,20
RL,159,1147,21
RL,185,1106,22
RL,224,1071,23
RL,273,1043,24
RL,323,1025,25
RL,375,1017,26
RL,424,1016,27
RL,469,1016,28
RL,495,1016,29
RL,475,961,30
RL,453,902,31
RL,456,844,32
RL,484,784,33
RL,525,724,34
RL,567,666,35
RL,610,608,36
RL,644,543,37
RL,675,481,38
RL,691,425,39
RL,701,370,40
RL,704,317,41
RL,690,265,42
RL,640,219,43
LL,1045,170,0
LL,1098,187,1
LL,1150,220,2
LL,1204,261,3
LL,1252,305,4
LL,1289,346,5
LL,1321,391,6
LL,1351,438,7
LL,1376,485,8
LL,1394,535,9
LL,1412,585,10
LL,1429,636,11
LL,1443,683,12
LL,1454,728,13
LL,1464,779,14
LL,1473,824,15
LL,1485,869,16
LL,1496,919,17
LL,1509,966,18
LL,1518,1010,19
LL,1524,1060,20
LL,1524,1100,21
LL,1504,1071,22
LL,1472,1029,23
LL,1437,1006,24
LL,1395,987,25
LL,1344,980,26
LL,1304,966,27
LL,1298,925,28
LL,1302,884,29
LL,1307,847,30
LL,1300,809,31
LL,1280,769,32
LL,1258,733,33
LL,1226,697,34
LL,1190,664,35
LL,1151,629,36
LL,1124,591,37
LL,1106,550,38
LL,1084,505,39
LL,1062,463,40
LL,1041,430,41
LL,1020,393,42
LL,983,369,43
LL,939,351,44
LL,923,313,45
LL,916,273,46
LL,921,231,47
LL,951,193,48
LL,994,170,49
H,514,1012,0
H,463,947,1
H,456,870,2
H,475,797,3
H,516,716,4
H,573,642,5
H,642,595,6
H,725,570,7
H,796,560,8
H,867,560,9
H,931,563,10
H,985,562,11
H,1053,584,12
H,1129,629,13
H,1206,694,14
H,1267,753,15
H,1317,812,16
H,1344,874,17
H,1314,946,18
H,1236,996,19
H,1138,1028,20
H,1034,1059,21
H,925,1073,22
H,818,1076,23
H,718,1074,24
H,608,1058,25
