class,x,y,landmark_index
RL,395,117,0
RL,364,127,1
RL,335,148,2
RL,307,171,3
RL,286,194,4
RL,271,220,5
RL,259,245,6
RL,248,266,7
RL,233,291,8
RL,216,319,9
RL,200,346,10
RL,185,372,11
RL,174,396,12
RL,161,422,13
RL,144,447,14
RL,132,473,15
RL,123,497,16
RL,113,520,17
RL,107,548,18
RL,100,575,19
RL,95,602,20
RL,98,631,21
RL,121,603,22
RL,154,574,23
RL,192,546,24
RL,234,525,25
RL,279,517,26
RL,324,511,27
RL,370,507,28
RL,404,506,29
RL,406,479,30
RL,397,449,31
RL,392,421,32
RL,395,395,33
RL,404,370,34
RL,410,343,35
RL,418,313,36
RL,428,280,37
RL,443,250,38
RL,452,221,39
RL,459,193,40
RL,465,167,41
RL,461,139,42
RL,434,118,43
LL,745,144,0
LL,774,161,1
LL,800,183,2
LL,827,211,3
LL,846,236,4
LL,862,259,5
LL,873,284,6
LL,883,310,7
LL,896,336,8
LL,912,366,9
LL,929,393,10
LL,945,421,11
LL,959,446,12
LL,967,470,13
LL,975,499,14
LL,982,524,15
LL,989,551,16
LL,997,584,17
LL,1006,612,18
LL,1008,637,19
LL,1006,664,20
LL,1002,684,21
LL,986,658,22
LL,962,626,23
LL,931,607,24
LL,894,592,25
LL,852,588,26
LL,818,583,27
LL,814,563,28
LL,823,545,29
LL,839,525,30
LL,856,502,31
LL,864,475,32
LL,865,450,33
LL,855,426,34
LL,839,404,35
LL,816,384,36
LL,796,361,37
LL,785,338,38
LL,769,314,39
LL,749,290,40
LL,729,274,41
LL,708,254,42
LL,682,242,43
LL,653,234,44
LL,646,213,45
LL,650,189,46
LL,662,167,47
LL,686,146,48
LL,716,137,49
H,399,503,0
H,378,461,1
H,376,422,2
H,383,386,3
H,401,350,4
H,428,322,5
H,464,305,6
H,507,298,7
H,547,300,8
H,588,303,9
H,632,307,10
H,676,313,11
H,727,335,12
H,780,376,13
H,827,430,14
H,856,474,15
H,864,516,16
H,865,556,17
H,844,591,18
H,798,614,19
H,737,627,20
H,678,636,21
H,617,628,22
H,557,609,23
H,503,584,24
H,447,548,25
