class,x,y,landmark_index
RL,380,90,0
RL,341,97,1
RL,301,120,2
RL,266,144,3
RL,242,170,4
RL,225,198,5
RL,212,224,6
RL,199,248,7
RL,185,275,8
RL,172,303,9
RL,162,332,10
RL,153,361,11
RL,145,388,12
RL,138,416,13
RL,131,444,14
RL,127,473,15
RL,125,498,16
RL,119,524,17
RL,115,553,18
RL,109,580,19
RL,107,611,20
RL,112,644,21
RL,129,619,22
RL,153,595,23
RL,184,572,24
RL,219,552,25
RL,256,545,26
RL,291,543,27
RL,320,539,28
RL,339,534,29
RL,332,501,30
RL,320,467,31
RL,323,434,32
RL,339,403,33
RL,363,375,34
RL,382,346,35
RL,400,315,36
RL,421,279,37
RL,445,245,38
RL,455,212,39
RL,457,179,40
RL,458,147,41
RL,451,116,42
RL,422,93,43
LL,692,97,0
LL,727,117,1
LL,758,143,2
LL,786,174,3
LL,807,206,4
LL,821,234,5
LL,830,264,6
LL,840,294,7
LL,851,323,8
LL,861,354,9
LL,872,382,10
LL,880,411,11
LL,886,439,12
LL,890,465,13
LL,892,496,14
LL,895,525,15
LL,899,558,16
LL,904,593,17
LL,909,624,18
LL,911,651,19
LL,910,676,20
LL,905,692,21
LL,888,655,22
LL,859,616,23
LL,818,593,24
LL,767,579,25
LL,712,578,26
LL,679,576,27
LL,683,555,28
LL,700,536,29
LL,714,512,30
LL,723,486,31
LL,722,458,32
LL,716,431,33
LL,704,404,34
LL,691,378,35
LL,677,355,36
LL,668,331,37
LL,665,306,38
LL,659,281,39
LL,650,257,40
LL,644,238,41
LL,636,216,42
LL,616,198,43
LL,592,185,44
LL,588,161,45
LL,592,136,46
LL,601,114,47
LL,626,95,48
LL,658,88,49
H,329,531,0
H,313,492,1
H,315,448,2
H,332,405,3
H,360,361,4
H,388,325,5
H,419,309,6
H,455,303,7
H,486,309,8
H,516,315,9
H,555,320,10
H,589,324,11
H,626,341,12
H,667,376,13
H,700,423,14
H,715,467,15
H,716,506,16
H,707,544,17
H,680,577,18
H,641,591,19
H,597,595,20
H,553,601,21
H,502,596,22
H,456,589,23
H,412,582,24
H,366,562,25
