class,x,y,landmark_index
RL,377,97,0
RL,346,105,1
RL,315,127,2
RL,285,152,3
RL,263,177,4
RL,248,205,5
RL,239,232,6
RL,231,255,7
RL,222,283,8
RL,213,312,9
RL,206,341,10
RL,200,371,11
RL,196,399,12
RL,193,428,13
RL,188,455,14
RL,187,482,15
RL,187,509,16
RL,185,537,17
RL,190,569,18
RL,194,600,19
RL,201,636,20
RL,212,674,21
RL,227,651,22
RL,246,625,23
RL,268,598,24
RL,295,569,25
RL,328,552,26
RL,360,540,27
RL,389,531,28
RL,408,527,29
RL,395,500,30
RL,375,470,31
RL,367,439,32
RL,370,412,33
RL,384,385,34
RL,394,355,35
RL,402,323,36
RL,414,285,37
RL,434,249,38
RL,445,215,39
RL,453,183,40
RL,458,153,41
RL,450,123,42
RL,418,100,43
LL,693,73,0
LL,728,83,1
LL,760,102,2
LL,793,128,3
LL,817,157,4
LL,831,185,5
LL,837,214,6
LL,845,244,7
LL,851,272,8
LL,861,302,9
LL,874,329,10
LL,886,358,11
LL,897,384,12
LL,908,410,13
LL,917,439,14
LL,927,466,15
LL,938,493,16
LL,945,524,17
LL,949,551,18
LL,953,576,19
LL,956,607,20
LL,951,637,21
LL,934,623,22
LL,910,607,23
LL,888,599,24
LL,865,592,25
LL,837,593,26
LL,815,585,27
LL,817,554,28
LL,821,528,29
LL,826,502,30
LL,831,474,31
LL,824,444,32
LL,813,414,33
LL,790,388,34
LL,762,364,35
LL,732,340,36
LL,706,316,37
LL,685,293,38
LL,664,270,39
LL,646,246,40
LL,633,227,41
LL,625,204,42
LL,611,188,43
LL,593,179,44
LL,593,156,45
LL,600,131,46
LL,609,106,47
LL,627,83,48
LL,658,72,49
H,398,512,0
H,371,480,1
H,364,446,2
H,365,410,3
H,379,368,4
H,398,328,5
H,428,298,6
H,466,278,7
H,499,268,8
H,532,264,9
H,575,264,10
H,616,264,11
H,668,284,12
H,722,328,13
H,771,385,14
H,801,436,15
H,812,484,16
H,811,532,17
H,788,575,18
H,741,597,19
H,683,602,20
H,629,607,21
H,577,594,22
H,536,580,23
H,494,565,24
H,444,541,25
