class,x,y,landmark_index
RL,344,60,0
RL,305,65,1
RL,269,82,2
RL,237,101,3
RL,220,119,4
RL,211,143,5
RL,208,168,6
RL,207,190,7
RL,205,214,8
RL,203,241,9
RL,197,266,10
RL,187,289,11
RL,178,307,12
RL,171,330,13
RL,161,351,14
RL,152,373,15
RL,145,394,16
RL,136,415,17
RL,129,438,18
RL,123,460,19
RL,120,486,20
RL,126,514,21
RL,148,492,22
RL,176,472,23
RL,207,455,24
RL,240,441,25
RL,272,437,26
RL,306,437,27
RL,338,437,28
RL,364,438,29
RL,365,413,30
RL,360,386,31
RL,358,360,32
RL,364,335,33
RL,372,310,34
RL,375,282,35
RL,376,253,36
RL,383,221,37
RL,399,191,38
RL,409,162,39
RL,414,135,40
RL,414,109,41
RL,407,83,42
RL,380,63,43
LL,635,60,0
LL,674,69,1
LL,711,86,2
LL,744,108,3
LL,764,132,4
LL,774,156,5
LL,773,182,6
LL,772,210,7
LL,773,236,8
LL,774,259,9
LL,782,283,10
LL,791,310,11
LL,798,334,12
LL,803,357,13
LL,806,382,14
LL,808,404,15
LL,812,428,16
LL,816,454,17
LL,822,479,18
LL,827,504,19
LL,831,530,20
LL,828,554,21
LL,815,539,22
LL,798,521,23
LL,782,509,24
LL,764,497,25
LL,736,489,26
LL,709,479,27
LL,696,456,28
LL,689,435,29
LL,685,414,30
LL,683,392,31
LL,676,368,32
LL,666,347,33
LL,651,327,34
LL,636,311,35
LL,624,295,36
LL,616,276,37
LL,613,258,38
LL,608,236,39
LL,603,216,40
LL,600,198,41
LL,595,176,42
LL,576,159,43
LL,550,147,44
LL,539,128,45
LL,538,108,46
LL,546,88,47
LL,568,69,48
LL,599,58,49
H,356,427,0
H,344,402,1
H,349,374,2
H,360,347,3
H,375,319,4
H,391,295,5
H,412,280,6
H,440,274,7
H,466,275,8
H,497,280,9
H,529,283,10
H,559,283,11
H,594,292,12
H,628,316,13
H,658,352,14
H,677,382,15
H,690,411,16
H,699,442,17
H,690,474,18
H,659,493,19
H,616,499,20
H,572,503,21
H,522,496,22
H,475,485,23
H,431,473,24
H,389,453,25
