class,x,y,landmark_index
RL,616,122,0
RL,552,136,1
RL,481,169,2
RL,414,217,3
RL,354,274,4
RL,314,332,5
RL,289,395,6
RL,267,453,7
RL,249,516,8
RL,227,578,9
RL,215,641,10
RL,201,702,11
RL,194,761,12
RL,186,822,13
RL,170,883,14
RL,156,950,15
RL,142,1011,16
RL,122,1075,17
RL,108,1137,18
RL,101,1196,19
RL,97,1258,20
RL,104,1306,21
RL,140,1244,22
RL,201,1178,23
RL,274,1125,24
RL,355,1081,25
RL,439,1055,26
RL,526,1037,27
RL,609,1029,28
RL,664,1021,29
RL,646,958,30
RL,610,893,31
RL,593,829,32
RL,601,764,33
RL,629,702,34
RL,662,638,35
RL,695,575,36
RL,720,504,37
RL,744,439,38
RL,756,375,39
RL,760,311,40
RL,754,247,41
RL,734,186,42
RL,684,135,43
LL,1121,152,0
LL,1180,174,1
LL,1244,217,2
LL,1308,264,3
LL,1367,323,4
LL,1404,374,5
LL,1431,434,6
LL,1454,493,7
LL,1471,553,8
LL,1490,614,9
LL,1502,671,10
LL,1511,731,11
LL,1520,788,12
LL,1524,844,13
LL,1529,906,14
LL,1533,962,15
LL,1542,1024,16
LL,1554,1085,17
LL,1564,1145,18
LL,1570,1202,19
LL,1571,1260,20
LL,1565,1300,21
LL,1538,1250,22
LL,1494,1190,23
LL,1437,1149,24
LL,1369,1115,25
LL,1294,1103,26
LL,1246,1093,27
LL,1257,1056,28
LL,1287,1012,29
LL,1317,970,30
LL,1333,924,31
LL,1335,871,32
LL,1328,823,33
LL,1307,769,34
LL,1273,720,35
LL,1224,672,36
LL,1177,623,37
LL,1138,579,38
LL,1097,535,39
LL,1065,496,40
LL,1046,461,41
LL,1039,421,42
LL,1026,387,43
LL,1006,356,44
LL,999,306,45
LL,992,253,46
LL,995,206,47
LL,1023,166,48
LL,1067,146,49
H,655,1016,0
H,614,934,1
H,598,845,2
H,602,762,3
H,634,676,4
H,681,606,5
H,736,566,6
H,801,546,7
H,861,542,8
H,915,540,9
H,974,537,10
H,1032,537,11
H,1102,566,12
H,1176,638,13
H,1244,732,14
H,1293,822,15
H,1312,918,16
H,1304,1012,17
H,1254,1080,18
H,1176,1113,19
H,1094,1120,20
H,1017,1129,21
H,938,1126,22
H,869,1120,23
H,797,1104,24
H,722,1074,25
