class,x,y,landmark_index
RL,510,90,0
RL,464,103,1
RL,420,137,2
RL,380,182,3
RL,338,231,4
RL,302,281,5
RL,270,331,6
RL,242,379,7
RL,215,429,8
RL,188,479,9
RL,171,528,10
RL,154,580,11
RL,140,628,12
RL,131,682,13
RL,121,733,14
RL,117,788,15
RL,116,837,16
RL,113,887,17
RL,111,936,18
RL,111,983,19
RL,117,1034,20
RL,130,1076,21
RL,161,1025,22
RL,207,973,23
RL,262,928,24
RL,324,889,25
RL,389,862,26
RL,454,844,27
RL,519,833,28
RL,561,827,29
RL,543,777,30
RL,505,726,31
RL,485,673,32
RL,485,621,33
RL,504,569,34
RL,526,518,35
RL,547,463,36
RL,561,407,37
RL,577,352,38
RL,586,298,39
RL,595,243,40
RL,600,190,41
RL,595,139,42
RL,560,98,43
LL,870,94,0
LL,916,113,1
LL,958,149,2
LL,998,190,3
LL,1036,237,4
LL,1068,281,5
LL,1094,323,6
LL,1122,366,7
LL,1150,410,8
LL,1176,455,9
LL,1200,499,10
LL,1221,546,11
LL,1239,593,12
LL,1254,636,13
LL,1266,685,14
LL,1274,730,15
LL,1282,777,16
LL,1290,826,17
LL,1297,872,18
LL,1299,918,19
LL,1296,963,20
LL,1287,996,21
LL,1260,960,22
LL,1218,917,23
LL,1169,892,24
LL,1114,873,25
LL,1054,870,26
LL,1011,864,27
LL,1015,837,28
LL,1037,804,29
LL,1062,766,30
LL,1073,723,31
LL,1063,679,32
LL,1046,639,33
LL,1022,598,34
LL,990,558,35
LL,953,520,36
LL,919,484,37
LL,895,449,38
LL,874,410,39
LL,861,370,40
LL,854,335,41
LL,848,298,42
LL,828,270,43
LL,794,248,44
LL,778,212,45
LL,770,172,46
LL,772,135,47
LL,792,105,48
LL,825,90,49
H,538,824,0
H,504,758,1
H,487,683,2
H,487,613,3
H,511,540,4
H,546,478,5
H,586,443,6
H,634,425,7
H,682,420,8
H,727,419,9
H,768,420,10
H,809,422,11
H,862,449,12
H,924,504,13
H,985,578,14
H,1029,647,15
H,1054,724,16
H,1054,799,17
H,1021,858,18
H,964,885,19
H,902,900,20
H,842,909,21
H,784,910,22
H,723,904,23
H,663,893,24
H,600,869,25
