class,x,y,landmark_index
RL,370,32,0
RL,339,38,1
RL,311,56,2
RL,286,77,3
RL,265,101,4
RL,249,128,5
RL,233,155,6
RL,218,178,7
RL,203,204,8
RL,189,230,9
RL,178,255,10
RL,166,281,11
RL,155,306,12
RL,146,332,13
RL,136,356,14
RL,127,383,15
RL,122,407,16
RL,117,432,17
RL,113,459,18
RL,109,484,19
RL,109,510,20
RL,116,538,21
RL,142,520,22
RL,175,506,23
RL,209,498,24
RL,243,493,25
RL,274,492,26
RL,304,492,27
RL,335,489,28
RL,360,486,29
RL,360,453,30
RL,353,419,31
RL,350,386,32
RL,355,355,33
RL,366,323,34
RL,377,293,35
RL,391,261,36
RL,400,226,37
RL,410,193,38
RL,418,161,39
RL,426,128,40
RL,430,96,41
RL,425,65,42
RL,402,39,43
LL,601,38,0
LL,623,51,1
LL,644,72,2
LL,666,97,3
LL,682,125,4
LL,691,151,5
LL,697,178,6
LL,705,205,7
LL,713,231,8
LL,720,258,9
LL,727,286,10
LL,733,315,11
LL,738,342,12
LL,743,366,13
LL,748,394,14
LL,752,418,15
LL,756,443,16
LL,758,471,17
LL,757,499,18
LL,753,526,19
LL,748,556,20
LL,741,583,21
LL,728,573,22
LL,714,557,23
LL,703,546,24
LL,691,534,25
LL,672,526,26
LL,657,512,27
LL,664,481,28
LL,675,451,29
LL,681,422,30
LL,684,395,31
LL,682,370,32
LL,676,347,33
LL,663,324,34
LL,646,303,35
LL,625,280,36
LL,605,256,37
LL,589,232,38
LL,571,209,39
LL,558,191,40
LL,549,175,41
LL,543,158,42
LL,532,145,43
LL,518,134,44
LL,516,111,45
LL,518,87,46
LL,528,63,47
LL,551,43,48
LL,577,35,49
H,363,472,0
H,349,440,1
H,348,408,2
H,351,373,3
H,364,337,4
H,381,305,5
H,405,282,6
H,431,268,7
H,455,260,8
H,483,256,9
H,516,252,10
H,547,248,11
H,581,261,12
H,616,293,13
H,649,337,14
H,678,378,15
H,697,422,16
H,703,469,17
H,683,507,18
H,642,528,19
H,596,534,20
H,555,538,21
H,514,533,22
H,476,526,23
H,438,516,24
H,397,498,25
