class,x,y,landmark_index
RL,281,33,0
RL,259,42,1
RL,236,63,2
RL,215,83,3
RL,200,104,4
RL,189,126,5
RL,183,147,6
RL,179,166,7
RL,174,186,8
RL,168,208,9
RL,163,229,10
RL,157,250,11
RL,152,268,12
RL,148,290,13
RL,139,311,14
RL,132,332,15
RL,127,353,16
RL,121,375,17
RL,115,398,18
RL,109,419,19
RL,108,442,20
RL,113,466,21
RL,126,443,22
RL,145,417,23
RL,170,395,24
RL,201,375,25
RL,237,366,26
RL,272,359,27
RL,303,356,28
RL,324,355,29
RL,316,334,30
RL,298,310,31
RL,284,288,32
RL,279,267,33
RL,282,246,34
RL,284,223,35
RL,285,196,36
RL,291,167,37
RL,307,140,38
RL,320,115,39
RL,329,94,40
RL,333,71,41
RL,329,48,42
RL,308,33,43
LL,527,20,0
LL,558,30,1
LL,588,45,2
LL,616,65,3
LL,637,89,4
LL,649,111,5
LL,654,136,6
LL,657,161,7
LL,661,184,8
LL,669,210,9
LL,681,234,10
LL,694,259,11
LL,703,283,12
LL,708,304,13
LL,712,330,14
LL,716,352,15
LL,720,375,16
LL,724,402,17
LL,730,424,18
LL,737,446,19
LL,744,470,20
LL,746,491,21
LL,737,479,22
LL,724,463,23
LL,716,452,24
LL,708,442,25
LL,693,434,26
LL,679,424,27
LL,677,400,28
LL,676,377,29
LL,672,354,30
LL,668,332,31
LL,662,311,32
LL,652,291,33
LL,630,273,34
LL,607,258,35
LL,580,242,36
LL,555,225,37
LL,535,209,38
LL,517,193,39
LL,503,173,40
LL,496,156,41
LL,494,133,42
LL,484,118,43
LL,461,106,44
LL,452,87,45
LL,453,66,46
LL,460,45,47
LL,475,27,48
LL,499,18,49
H,315,338,0
H,293,313,1
H,284,288,2
H,281,265,3
H,290,238,4
H,305,212,5
H,326,191,6
H,354,177,7
H,382,167,8
H,413,163,9
H,443,162,10
H,472,164,11
H,503,181,12
H,543,213,13
H,586,256,14
H,618,296,15
H,641,334,16
H,656,372,17
H,647,405,18
H,613,421,19
H,560,424,20
H,507,427,21
H,459,416,22
H,421,402,23
H,385,387,24
H,347,365,25
