class,x,y,landmark_index
RL,499,162,0
RL,463,171,1
RL,425,196,2
RL,389,225,3
RL,360,256,4
RL,335,292,5
RL,315,326,6
RL,298,359,7
RL,283,395,8
RL,270,434,9
RL,257,470,10
RL,241,505,11
RL,228,537,12
RL,215,573,13
RL,195,609,14
RL,180,648,15
RL,175,683,16
RL,169,718,17
RL,162,756,18
RL,157,790,19
RL,157,824,20
RL,168,857,21
RL,197,815,22
RL,238,774,23
RL,288,737,24
RL,342,705,25
RL,395,691,26
RL,447,684,27
RL,498,681,28
RL,536,683,29
RL,533,655,30
RL,516,619,31
RL,501,583,32
RL,499,547,33
RL,506,511,34
RL,511,473,35
RL,517,433,36
RL,527,387,37
RL,545,347,38
RL,556,309,39
RL,565,271,40
RL,572,234,41
RL,567,197,42
RL,538,167,43
LL,856,183,0
LL,886,201,1
LL,913,227,2
LL,943,262,3
LL,969,297,4
LL,991,328,5
LL,1009,363,6
LL,1028,399,7
LL,1044,433,8
LL,1054,472,9
LL,1066,508,10
LL,1075,546,11
LL,1083,580,12
LL,1091,612,13
LL,1099,653,14
LL,1109,689,15
LL,1116,727,16
LL,1122,770,17
LL,1126,808,18
LL,1124,842,19
LL,1119,881,20
LL,1109,912,21
LL,1084,882,22
LL,1049,844,23
LL,1010,820,24
LL,969,800,25
LL,921,791,26
LL,882,780,27
LL,882,755,28
LL,898,734,29
LL,922,711,30
LL,948,683,31
LL,958,649,32
LL,959,614,33
LL,944,579,34
LL,923,546,35
LL,898,512,36
LL,879,480,37
LL,870,450,38
LL,858,417,39
LL,846,387,40
LL,837,363,41
LL,831,336,42
LL,815,314,43
LL,789,299,44
LL,780,272,45
LL,779,243,46
LL,781,215,47
LL,798,190,48
LL,825,177,49
H,530,699,0
H,508,647,1
H,502,589,2
H,505,535,3
H,519,482,4
H,541,435,5
H,576,409,6
H,621,395,7
H,664,393,8
H,706,395,9
H,745,401,10
H,781,410,11
H,827,437,12
H,875,494,13
H,919,566,14
H,942,625,15
H,943,679,16
H,936,732,17
H,920,773,18
H,884,794,19
H,838,807,20
H,786,823,21
H,734,823,22
H,688,814,23
H,634,791,24
H,579,752,25
