class,x,y,landmark_index
RL,508,148,0
RL,468,151,1
RL,427,170,2
RL,387,193,3
RL,354,217,4
RL,327,244,5
RL,306,272,6
RL,286,296,7
RL,268,325,8
RL,251,356,9
RL,235,385,10
RL,220,415,11
RL,209,443,12
RL,202,472,13
RL,189,500,14
RL,177,531,15
RL,168,559,16
RL,159,588,17
RL,152,619,18
RL,141,648,19
RL,135,679,20
RL,143,709,21
RL,168,677,22
RL,208,649,23
RL,255,627,24
RL,306,612,25
RL,354,611,26
RL,402,614,27
RL,449,613,28
RL,485,614,29
RL,482,580,30
RL,469,543,31
RL,464,510,32
RL,471,480,33
RL,485,449,34
RL,497,418,35
RL,517,386,36
RL,541,350,37
RL,567,317,38
RL,578,286,39
RL,583,254,40
RL,586,221,41
RL,581,187,42
RL,551,157,43
LL,858,161,0
LL,899,182,1
LL,934,211,2
LL,967,249,3
LL,988,286,4
LL,998,318,5
LL,1002,352,6
LL,1010,387,7
LL,1019,421,8
LL,1023,457,9
LL,1030,491,10
LL,1034,527,11
LL,1037,559,12
LL,1039,592,13
LL,1042,629,14
LL,1046,663,15
LL,1049,700,16
LL,1050,738,17
LL,1049,773,18
LL,1045,805,19
LL,1040,839,20
LL,1030,869,21
LL,1011,839,22
LL,987,799,23
LL,960,768,24
LL,930,742,25
LL,893,728,26
LL,866,713,27
LL,876,686,28
LL,899,662,29
LL,921,637,30
LL,935,609,31
LL,937,579,32
LL,933,548,33
LL,917,515,34
LL,896,486,35
LL,872,458,36
LL,851,427,37
LL,837,398,38
LL,823,368,39
LL,809,339,40
LL,797,316,41
LL,785,291,42
LL,764,272,43
LL,736,259,44
LL,728,234,45
LL,729,207,46
LL,742,182,47
LL,774,161,48
LL,816,153,49
H,478,608,0
H,460,570,1
H,457,530,2
H,463,489,3
H,480,446,4
H,502,412,5
H,541,397,6
H,590,393,7
H,634,398,8
H,673,403,9
H,712,408,10
H,753,410,11
H,806,428,12
H,855,472,13
H,894,532,14
H,913,581,15
H,917,624,16
H,910,666,17
H,881,699,18
H,835,707,19
H,782,706,20
H,724,708,21
H,668,698,22
H,618,687,23
H,570,673,24
H,520,646,25
