class,x,y,landmark_index
RL,313,22,0
RL,285,28,1
RL,262,46,2
RL,242,65,3
RL,226,83,4
RL,215,105,5
RL,208,126,6
RL,202,143,7
RL,196,163,8
RL,191,185,9
RL,188,206,10
RL,184,225,11
RL,181,242,12
RL,177,263,13
RL,168,282,14
RL,163,302,15
RL,161,322,16
RL,154,344,17
RL,144,366,18
RL,133,386,19
RL,128,409,20
RL,131,435,21
RL,145,413,22
RL,164,394,23
RL,188,379,24
RL,219,371,25
RL,249,370,26
RL,276,369,27
RL,306,368,28
RL,328,368,29
RL,323,342,30
RL,311,315,31
RL,304,290,32
RL,309,267,33
RL,321,243,34
RL,334,218,35
RL,348,192,36
RL,361,161,37
RL,374,133,38
RL,378,107,39
RL,378,83,40
RL,378,60,41
RL,369,38,42
RL,345,22,43
LL,549,1,0
LL,575,9,1
LL,599,24,2
LL,619,43,3
LL,632,64,4
LL,640,84,5
LL,642,106,6
LL,645,127,7
LL,649,146,8
LL,651,166,9
LL,657,186,10
LL,664,206,11
LL,670,225,12
LL,676,243,13
LL,683,264,14
LL,690,282,15
LL,698,299,16
LL,707,320,17
LL,715,340,18
LL,721,358,19
LL,725,376,20
LL,727,392,21
LL,720,381,22
LL,711,372,23
LL,705,368,24
LL,696,363,25
LL,678,364,26
LL,658,362,27
LL,653,344,28
LL,652,326,29
LL,650,305,30
LL,645,283,31
LL,633,264,32
LL,620,244,33
LL,602,228,34
LL,584,217,35
LL,562,206,36
LL,543,192,37
LL,528,178,38
LL,516,163,39
LL,505,145,40
LL,495,129,41
LL,487,109,42
LL,475,98,43
LL,460,89,44
LL,459,71,45
LL,465,51,46
LL,476,30,47
LL,499,11,48
LL,524,1,49
H,323,357,0
H,308,331,1
H,306,304,2
H,308,276,3
H,320,245,4
H,336,217,5
H,357,197,6
H,381,182,7
H,403,175,8
H,430,173,9
H,462,170,10
H,490,168,11
H,522,178,12
H,559,204,13
H,595,242,14
H,621,274,15
H,640,307,16
H,645,343,17
H,628,381,18
H,594,405,19
H,550,418,20
H,506,430,21
H,461,428,22
H,421,419,23
H,387,406,24
H,351,384,25
